Global Rank,Institution,Country,Sector
1,U.S. Department of Health & Human Services *,USA,Health
2,Centers for Disease Control and Prevention,USA,Health
3,Harvard University *,USA,Universities
4,National Institutes of Health,USA,Health
5,"Wuhan Institute of Virology, Chinese Academy of Sciences",CHN,Government
6,Chinese Academy of Sciences *,CHN,Government
7,Johns Hopkins University *,USA,Universities
8,Harvard Medical School,USA,Universities
9,Institut National de la Sante et de la Recherche Medicale *,FRA,Health
10,Veterans Affairs Medical Centers *,USA,Health
11,University College London *,GBR,Universities
12,Medical Research Council,GBR,Health
13,University of Washington *,USA,Universities
14,Mayo Clinic *,USA,Health
15,Brigham and Women's Hospital,USA,Health
15,"University of North Carolina, Chapel Hill *",USA,Universities
16,Columbia University *,USA,Universities
17,"University of California, San Francisco *",USA,Universities
18,University of Pennsylvania *,USA,Universities
19,"Agency for Science, Technology and Research Singapore *",SGP,Government
20,World Health Organization *,MUL,Health
21,Erasmus University Rotterdam *,NLD,Universities
22,Shanghai Public Health Clinical Center,CHN,Health
23,Erasmus Medical Center,NLD,Health
24,Yale University *,USA,Universities
25,Stanford University *,USA,Universities
26,Washington University in Saint Louis *,USA,Universities
27,Helmholtz Gemeinschaft *,DEU,Government
28,"University of Michigan, Ann Arbor *",USA,Universities
29,Imperial College London,GBR,Universities
30,University of Oxford,GBR,Universities
31,Center for Disease Control and Prevention China,CHN,Health
32,Emory University *,USA,Universities
33,London School of Hygiene and Tropical Medicine,GBR,Universities
34,Massachusetts Institute of Technology *,USA,Universities
35,Samsung Corp *,MUL,Companies
36,University of Toronto,CAN,Universities
37,Centre Hospitalier Universitaire de Nantes *,FRA,Health
38,"University of California, San Diego *",USA,Universities
39,Instituto de Salud Carlos III *,ESP,Health
40,Institut d'Investigacions Biomediques August Pi i Sunyer,ESP,Health
41,University of Melbourne *,AUS,Universities
42,Karolinska Institute,SWE,Universities
43,Ministry of Health,SAU,Health
44,"University of California, Berkeley *",USA,Universities
45,Duke University *,USA,Universities
46,Massachusetts General Hospital,USA,Health
46,Fudan University *,CHN,Universities
47,New York State Department of Health *,USA,Health
48,Boston University *,USA,Universities
49,European Centre for Disease Prevention and Control,SWE,Health
50,Columbia University Irving Medical Center,USA,Health
51,National Cancer Institute,USA,Health
52,"World Health Organization, Switzerland",CHE,Health
53,Austin Health,AUS,Health
54,"World Health Organization, Denmark",DNK,Health
55,Peking Union Medical College Hospital Beijing,CHN,Health
55,Chinese Academy of Agricultural Sciences *,CHN,Government
56,F Hoffmann-La Roche *,MUL,Companies
57,Leibniz Gemeinschaft *,DEU,Government
58,"University of California, Los Angeles *",USA,Universities
59,National University Health System *,SGP,Health
60,"Eli Lilly and Company, United States",USA,Companies
61,German Cancer Consortium,DEU,Government
62,University of Pennsylvania Health System,USA,Health
63,Public Health England,GBR,Health
64,Centre National de la Recherche Scientifique *,FRA,Government
65,Deutsches Zentrum fur Neurodegenerative Erkrankungen,DEU,Government
66,University of Bristol,GBR,Universities
67,Washington University Medical Center ,USA,Health
68,US Food and Drug Administration,USA,Government
69,"GlaxoSmithKline, United States",USA,Companies
70,Yale University Health & Medicine,USA,Health
71,University of Cambridge *,GBR,Universities
72,Utrecht University *,NLD,Universities
73,University of Southern California *,USA,Universities
74,The University of Hong Kong *,HKG,Universities
75,Woodruff Health Sciences Center,USA,Health
76,Renmin Hospital of Wuhan University,CHN,Health
77,Zhongshan Hospital,CHN,Health
77,Assistance Publique Hopitaux de Paris *,FRA,Health
78,San Francisco VA Medical Center,USA,Health
79,University of North Texas Health Science Center,USA,Health
80,Hospital Clinic i Provincial de Barcelona,ESP,Health
81,University of Gothenburg,SWE,Universities
82,Eli Lilly *,MUL,Companies
83,Zhejiang University *,CHN,Universities
84,Johns Hopkins Medicine,USA,Health
85,"Hoffmann-La Roche Ltd, Switzerland",CHE,Companies
86,"Northwestern University, Evanston *",USA,Universities
87,Deutsches Krebsforschungszentrum,DEU,Government
87,Hospices Civils de Lyon *,FRA,Health
87,Tan Tock Seng Hospital,SGP,Health
88,University of Pittsburgh *,USA,Universities
89,Boston University Medical Campus ,USA,Health
90,University of Sydney,AUS,Universities
91,Vanderbilt University *,USA,Universities
92,National University of Singapore *,SGP,Universities
93,University of Copenhagen,DNK,Universities
93,Universitat Heidelberg,DEU,Universities
94,Vrije Universiteit Amsterdam *,NLD,Universities
94,"University of Wisconsin, Madison *",USA,Universities
95,Cornell University *,USA,Universities
95,Copenhagen University Hospital,DNK,Health
96,Charite - Universitatsmedizin Berlin *,DEU,Health
97,Stanford Medicine,USA,Health
98,Brown University,USA,Universities
98,Duke Medicine,USA,Health
98,Kings College London,GBR,Universities
99,Novartis *,MUL,Companies
100,Rheinische Friedrich-Wilhelms-Universitat Bonn *,DEU,Universities
101,Jilin University *,CHN,Universities
102,Westmead Hospital ,AUS,Health
103,Sun Yat-Sen University *,CHN,Universities
104,"University of Minnesota, Twin Cities *",USA,Universities
105,Aristotle University of Thessaloniki,GRC,Universities
106,Johnson & Johnson *,MUL,Companies
107,Tufts University,USA,Universities
108,Temple University *,USA,Universities
109,Universidade do Estado do Rio de Janeiro,BRA,Universities
110,Chinese Academy of Medical Sciences and Peking Union Medical College *,CHN,Universities
111,Berlin Institute of Health,DEU,Health
112,The University of British Columbia,CAN,Universities
113,Oregon State University,USA,Universities
114,University of New South Wales,AUS,Universities
115,National Institute for Public Health and the Environment,NLD,Health
116,Tehran University of Medical Sciences *,IRN,Universities
117,Barts and the London NHS Trust,GBR,Health
117,McGill University,CAN,Universities
118,VU University Medical Center,NLD,Health
119,The University of Edinburgh *,GBR,Universities
120,University of Florida *,USA,Universities
121,University of Chicago *,USA,Universities
122,Aarhus University *,DNK,Universities
123,University of Liverpool *,GBR,Universities
123,Mount Sinai Health System *,USA,Health
124,Pfizer *,MUL,Companies
125,University of Southern California Health Sciences Campus,USA,Health
126,Max Planck Gesellschaft *,DEU,Government
127,University of Amsterdam *,NLD,Universities
128,Wellcome Trust Sanger Institute,GBR,Health
128,Case Western Reserve University,USA,Universities
129,Istituto Superiore di Sanita,ITA,Health
129,Statens Serum Institut,DNK,Health
130,Indiana University-Purdue University Indianapolis,USA,Universities
131,"University of California, Davis *",USA,Universities
131,Wuhan University *,CHN,Universities
132,Medical College of Wisconsin,USA,Universities
133,Istituto Nazionale Malattie Infettive Lazzaro Spallanzani IRCCS,ITA,Health
134,Universite de Paris *,FRA,Universities
135,University of Utah *,USA,Universities
135,Universidade de Sao Paulo *,BRA,Universities
135,Capital University of Medical Sciences,CHN,Universities
136,University Medical Center Utrecht,NLD,Health
137,Fundacao Oswaldo Cruz *,BRA,Health
138,VA Northeast Ohio Healthcare System,USA,Health
138,New York University *,USA,Universities
139,Sorbonne Universite *,FRA,Universities
140,Institut Pasteur de Paris *,FRA,Health
141,University of Michigan Health System,USA,Health
142,The Chinese University of Hong Kong *,HKG,Universities
143,University of Helsinki,FIN,Universities
144,"Rutgers, The State University of New Jersey",USA,Universities
145,Royal Brompton and Harefield NHS Foundation Trust,GBR,Health
145,United States Department of Agriculture,USA,Government
145,George Washington University *,USA,Universities
146,Shanghai Jiao Tong University *,CHN,Universities
146,Eberhard-Karls-Universitat Tubingen,DEU,Universities
147,Vanderbilt University Medical Center,USA,Health
147,Centro de Investigacion Biomedica en Red de Epidemiologia y Salud Publica,ESP,Health
148,Universite de Geneve,CHE,Universities
149,University of Kansas *,USA,Universities
150,Leiden University *,NLD,Universities
151,"University of Alabama, Birmingham *",USA,Universities
152,Robert Koch Institut,DEU,Government
153,Loma Linda University *,USA,Universities
153,Fred Hutchinson Cancer Research Center,USA,Health
154,Icahn School of Medicine at Mount Sinai,USA,Universities
155,Broad Institute of MIT and Harvard,USA,Health
156,University of Kansas Medical Center,USA,Health
157,The University of Manchester,GBR,Universities
158,"Monash University, Melbourne *",AUS,Universities
159,Catholic University of Leuven,BEL,Universities
159,Zhongnan Hospital at Wuhan University,CHN,Health
159,Central South University *,CHN,Universities
160,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement *",FRA,Government
161,Karolinska University Hospital,SWE,Health
162,Aix-Marseille Universite *,FRA,Universities
163,National Institute of Allergy and Infectious Diseases,USA,Health
164,National Institute of Public Health of Japan,JPN,Health
165,Universidade Estadual de Campinas,BRA,Universities
165,Henry Ford Health System,USA,Health
166,Academisch Medisch Centrum,NLD,Health
166,University of Glasgow *,GBR,Universities
167,University of Arizona *,USA,Universities
168,McMaster University,CAN,Universities
169,The University of Queensland *,AUS,Universities
169,Cancer Council Victoria,AUS,Health
170,University of Malaya *,MYS,Universities
171,Public Health Agency of Canada,CAN,Health
171,University of Georgia,USA,Universities
172,National Institute for Health and Welfare,FIN,Health
173,Institut d'Investigacio Biomedica de Bellvitge,ESP,Health
174,University of Alberta,CAN,Universities
175,Norwegian Institute of Public Health,NOR,Health
176,"Pfizer Inc, United States",USA,Companies
177,Universitatsspital Zurich,CHE,Health
178,Universite de Rennes 1 *,FRA,Universities
179,Mario Negri Istituto di Ricerche Farmacologiche,ITA,Health
