Global Rank,Institution,Country,Sector
1,University of Amsterdam *,NLD,Universities
2,"University of Texas, Austin",USA,Universities
3,Centre National de la Recherche Scientifique *,FRA,Government
4,Pennsylvania State University *,USA,Universities
5,Michigan State University,USA,Universities
6,Tsinghua University *,CHN,Universities
7,University of Pennsylvania *,USA,Universities
8,Nanyang Technological University *,SGP,Universities
9,Massachusetts Institute of Technology *,USA,Universities
10,"University of Wisconsin, Madison *",USA,Universities
11,University of Southern California *,USA,Universities
12,Universitat Wien,AUT,Universities
13,University of Oxford,GBR,Universities
14,University of Illinois at Urbana-Champaign *,USA,Universities
15,"University of Michigan, Ann Arbor *",USA,Universities
16,Arizona State University,USA,Universities
17,State Grid Corporation of China *,CHN,Companies
18,Princeton University,USA,Universities
19,Universidad Complutense de Madrid *,ESP,Universities
20,"Ohio State University, Columbus *",USA,Universities
21,"Northwestern University, Evanston *",USA,Universities
22,University of Melbourne *,AUS,Universities
23,University of Washington *,USA,Universities
24,Universitat Zurich,CHE,Universities
25,University of Leeds,GBR,Universities
26,Tampere University,FIN,Universities
27,"University of Maryland, Baltimore",USA,Universities
28,University College London *,GBR,Universities
29,University of Sydney,AUS,Universities
30,"Rutgers, The State University of New Jersey",USA,Universities
31,University of Georgia,USA,Universities
32,Indiana University-Bloomington,USA,Universities
33,University of New South Wales,AUS,Universities
34,National Institutes of Health,USA,Health
35,University of Waterloo,CAN,Universities
36,Catholic University of Leuven,BEL,Universities
37,Cornell University *,USA,Universities
38,University of Arizona *,USA,Universities
39,University of Toronto,CAN,Universities
39,London School of Economics and Political Science,GBR,Universities
40,"University of California, Los Angeles *",USA,Universities
41,Chinese Academy of Sciences *,CHN,Government
42,Aalto University,FIN,Universities
42,University of Electronic Science and Technology of China,CHN,Universities
43,Technische Universitat Munchen *,DEU,Universities
44,Ministry of Education of the People's Republic of China,CHN,Government
45,Stanford University *,USA,Universities
46,BeiHang University *,CHN,Universities
47,Texas Tech University,USA,Universities
48,"University of North Carolina, Chapel Hill *",USA,Universities
49,Universitat Autonoma de Barcelona *,ESP,Universities
50,"Southeast University, Nanjing *",CHN,Universities
51,Queensland University of Technology,AUS,Universities
52,"University of California, Santa Barbara",USA,Universities
53,"University of Minnesota, Twin Cities *",USA,Universities
54,University of Helsinki,FIN,Universities
55,Universitat Pompeu Fabra *,ESP,Universities
56,Temple University *,USA,Universities
57,North Carolina State University,USA,Universities
58,University of Florida *,USA,Universities
59,New York University *,USA,Universities
60,Zhejiang University *,CHN,Universities
61,University of Utah *,USA,Universities
62,"State University of New York, Buffalo",USA,Universities
63,Harvard University *,USA,Universities
64,"University of Colorado, Boulder *",USA,Universities
65,University of Science and Technology of China,CHN,Universities
66,Ludwig-Maximilians Universitat Munchen *,DEU,Universities
67,"Monash University, Melbourne *",AUS,Universities
68,Ghent University,BEL,Universities
69,University of Cambridge *,GBR,Universities
70,Universidad Rey Juan Carlos *,ESP,Universities
71,York University,CAN,Universities
72,University of Auckland,NZL,Universities
73,University of Groningen *,NLD,Universities
74,Waseda University,JPN,Universities
75,"University of Connecticut, Storrs *",USA,Universities
76,University of Antwerp,BEL,Universities
77,Purdue University,USA,Universities
78,Universidad Carlos III de Madrid *,ESP,Universities
79,Helmholtz Gemeinschaft *,DEU,Government
80,The Chinese University of Hong Kong *,HKG,Universities
80,"University of Alabama, Tuscaloosa",USA,Universities
81,University of Oslo,NOR,Universities
82,Carnegie Mellon University *,USA,Universities
83,University of South Florida System *,USA,Universities
84,Universidad de Sevilla *,ESP,Universities
85,"University of Massachusetts, Amherst",USA,Universities
86,"University of California, Berkeley *",USA,Universities
87,National University of Singapore *,SGP,Universities
88,University of South Florida,USA,Universities
89,Shanghai Jiao Tong University *,CHN,Universities
90,"University of California, Irvine *",USA,Universities
91,University of Piraeus,GRC,Universities
92,Kings College London,GBR,Universities
93,Vrije Universiteit Amsterdam *,NLD,Universities
94,"Texas A&M University, College Station *",USA,Universities
95,Boston University *,USA,Universities
96,University of Copenhagen,DNK,Universities
97,Hong Kong Baptist University,HKG,Universities
98,University of Kentucky *,USA,Universities
99,Columbia University *,USA,Universities
100,Technische Universitat Berlin,DEU,Universities
101,Australian National University,AUS,Universities
102,Royal Melbourne Institute of Technology *,AUS,Universities
103,University of Iowa *,USA,Universities
104,The University of Queensland *,AUS,Universities
105,The University of Sheffield,GBR,Universities
106,Nanjing University *,CHN,Universities
107,University of Isfahan,IRN,Universities
108,University of Oregon,USA,Universities
109,Cardiff University,GBR,Universities
110,Universidade de Sao Paulo *,BRA,Universities
111,University of Gothenburg,SWE,Universities
112,Universidad de Granada *,ESP,Universities
112,West Virginia University *,USA,Universities
113,Universitat Politecnica de Valencia *,ESP,Universities
114,The University of Manchester,GBR,Universities
115,Auburn University,USA,Universities
116,Institut National de Recherche en Informatique et en Automatique *,FRA,Government
117,University of Jyvaskyla,FIN,Universities
118,Delft University of Technology,NLD,Universities
119,Fraunhofer Gesellschaft *,DEU,Government
120,Deakin University *,AUS,Universities
121,Aarhus University *,DNK,Universities
