Global Rank,Institution,Country,Sector
1,University of Pretoria,ZAF,Universities
2,University of South Africa,ZAF,Universities
3,University of Oxford,GBR,Universities
4,Harvard University *,USA,Universities
5,University of Cambridge *,GBR,Universities
6,University of Warwick,GBR,Universities
7,University of Helsinki,FIN,Universities
8,Baylor University,USA,Universities
9,North-West University,ZAF,Universities
10,Centre National de la Recherche Scientifique *,FRA,Government
11,University of the Free State,ZAF,Universities
12,University of Notre Dame,USA,Universities
13,Duke University *,USA,Universities
14,Yale University *,USA,Universities
15,University of Toronto,CAN,Universities
16,Duke Medicine,USA,Health
17,Constantine the Philosopher University in Nitra,SVK,Universities
18,Stellenbosch University,ZAF,Universities
19,"University of Michigan, Ann Arbor *",USA,Universities
20,The University of Edinburgh *,GBR,Universities
21,Purdue University,USA,Universities
22,Boston University *,USA,Universities
23,Tel Aviv University,ISR,Universities
24,Stanford University *,USA,Universities
25,University of Birmingham,GBR,Universities
26,University of Oklahoma *,USA,Universities
27,Catholic University of Leuven,BEL,Universities
28,Universidad de Navarra *,ESP,Universities
29,Babes-Bolyai University,ROU,Universities
30,Pennsylvania State University *,USA,Universities
31,University of Ljubljana *,SVN,Universities
32,University of Zagreb,HRV,Universities
33,Bar-Ilan University,ISR,Universities
34,University of Groningen *,NLD,Universities
35,Vrije Universiteit Amsterdam *,NLD,Universities
36,Hebrew University of Jerusalem,ISR,Universities
37,Indiana University-Bloomington,USA,Universities
38,University College London *,GBR,Universities
39,University of Pennsylvania *,USA,Universities
40,Radboud University Nijmegen,NLD,Universities
41,University of Chicago *,USA,Universities
42,Peking University *,CHN,Universities
43,"University of North Carolina, Chapel Hill *",USA,Universities
44,Brigham Young University,USA,Universities
45,John Paul II Catholic University of Lublin,POL,Universities
46,Emory University *,USA,Universities
47,University of Haifa,ISR,Universities
48,University of Florida *,USA,Universities
49,Aarhus University *,DNK,Universities
50,Rice University,USA,Universities
51,Russian Academy of Sciences *,RUS,Government
52,Utrecht University *,NLD,Universities
53,University of St. Andrews,GBR,Universities
54,Boston College,USA,Universities
55,New York University *,USA,Universities
56,Nanyang Technological University *,SGP,Universities
57,University of Sydney,AUS,Universities
58,State University - Higher School of Economics,RUS,Universities
59,University of Waterloo,CAN,Universities
60,"University of California, Santa Barbara",USA,Universities
61,Saint Petersburg State University,RUS,Universities
61,University of Malaya *,MYS,Universities
62,University of Durham,GBR,Universities
63,The University of British Columbia,CAN,Universities
64,"Ohio State University, Columbus *",USA,Universities
65,University of Glasgow *,GBR,Universities
66,Arizona State University,USA,Universities
67,King Abdulaziz University *,SAU,Universities
68,University of Leeds,GBR,Universities
69,University of Nottingham *,GBR,Universities
70,Princeton University,USA,Universities
71,Brandeis University,USA,Universities
72,University of Virginia *,USA,Universities
73,"University of Texas, Austin",USA,Universities
74,Universitat Wien,AUT,Universities
75,Nicolaus Copernicus University,POL,Universities
76,University of Southern Denmark,DNK,Universities
77,University of Oslo,NOR,Universities
77,University of Amsterdam *,NLD,Universities
78,The University of Manchester,GBR,Universities
78,Michigan State University,USA,Universities
79,University of Southern California *,USA,Universities
80,Cornell University *,USA,Universities
81,Fordham University,USA,Universities
82,National University of Singapore *,SGP,Universities
83,Yonsei University *,KOR,Universities
84,Ben-Gurion University of the Negev *,ISR,Universities
85,University of KwaZulu-Natal *,ZAF,Universities
86,Trinity College Dublin *,IRL,Universities
87,Columbia University *,USA,Universities
87,"Saint Louis University, Saint Louis *",USA,Universities
88,University of Exeter,GBR,Universities
89,Virginia Commonwealth University *,USA,Universities
90,University of Alberta,CAN,Universities
91,The Catholic University of America,USA,Universities
92,University of St Cyril and Methodius in Trnava,SVK,Universities
93,Santa Clara University,USA,Universities
94,University of Gothenburg,SWE,Universities
95,"Monash University, Melbourne *",AUS,Universities
96,Tilburg University,NLD,Universities
97,Australian Catholic University,AUS,Universities
98,Kings College London,GBR,Universities
99,University of Ottawa,CAN,Universities
100,Uppsala University,SWE,Universities
101,Universite PSL *,FRA,Universities
102,Ludwig-Maximilians Universitat Munchen *,DEU,Universities
103,Georgetown University *,USA,Universities
104,City University of New York *,USA,Universities
105,"University of Wisconsin, Madison *",USA,Universities
106,Lomonosov  Moscow State University,RUS,Universities
107,Universitat de Barcelona *,ESP,Universities
108,"University of California, Los Angeles *",USA,Universities
109,University of Melbourne *,AUS,Universities
110,Vanderbilt University *,USA,Universities
111,Universitat Autonoma de Barcelona *,ESP,Universities
112,Universidad Pontificia Comillas,ESP,Universities
113,Cardiff University,GBR,Universities
114,The University of Queensland *,AUS,Universities
114,University of Johannesburg,ZAF,Universities
115,Lunds University,SWE,Universities
115,Universidad Complutense de Madrid *,ESP,Universities
116,Florida State University *,USA,Universities
117,Deakin University *,AUS,Universities
118,The Chinese University of Hong Kong *,HKG,Universities
119,Universite du Quebec en Quebec *,CAN,Universities
120,University of York,GBR,Universities
121,Brown University,USA,Universities
122,Ariel University *,ISR,Universities
123,Charles University *,CZE,Universities
124,Marquette University,USA,Universities
125,Universitat Bern,CHE,Universities
126,Concordia University,CAN,Universities
127,University of Aberdeen,GBR,Universities
128,University of Copenhagen,DNK,Universities
129,University of North Texas,USA,Universities
130,Catholic University of Louvain,BEL,Universities
131,McGill University,CAN,Universities
132,Georg-August-Universitat Gottingen,DEU,Universities
133,University of Otago,NZL,Universities
134,Pontificia Universidad Catolica de Chile *,CHL,Universities
135,Eberhard-Karls-Universitat Tubingen,DEU,Universities
135,University of Pittsburgh *,USA,Universities
135,Universitat Zurich,CHE,Universities
136,"Rutgers, The State University of New Jersey",USA,Universities
137,Universite de Lausanne,CHE,Universities
138,Ecole Pratique des Hautes Etudes,FRA,Universities
139,University of Antwerp,BEL,Universities
140,Academy of Sciences of the Czech Republic *,CZE,Government
141,International Islamic University Malaysia,MYS,Universities
142,Universite de Strasbourg *,FRA,Universities
143,University of Warsaw,POL,Universities
144,University of Presov in Presov,SVK,Universities
145,Ruhr-Universitat Bochum *,DEU,Universities
146,Wilfrid Laurier University,CAN,Universities
147,Humboldt-Universitat zu Berlin,DEU,Universities
148,Charles Sturt University,AUS,Universities
148,Macquarie University *,AUS,Universities
149,Westfalische Wilhelms-Universitat Munster *,DEU,Universities
150,Jagiellonian University,POL,Universities
151,Leiden University *,NLD,Universities
151,Wheaton College,USA,Universities
152,Wake Forest University *,USA,Universities
153,Universitat Heidelberg,DEU,Universities
154,University of Split,HRV,Universities
155,Slovak Academy of Sciences *,SVK,Government
156,University of Bristol,GBR,Universities
157,University of Cincinnati *,USA,Universities
158,Villanova University,USA,Universities
159,Ecole des Hautes Etudes en Sciences Sociales *,FRA,Universities
160,Universite de Fribourg,CHE,Universities
161,Laval University,CAN,Universities
162,Cardinal Stefan Wyszynski University in Warsaw,POL,Universities
163,University of Malta,MLT,Universities
164,University of the Western Cape,ZAF,Universities
165,Sorbonne Universite *,FRA,Universities
166,University of Tromso - The Arctic University of Norway,NOR,Universities
167,Universita degli Studi di Torino,ITA,Universities
168,McMaster University,CAN,Universities
169,Syarif Hidayatullah State Islamic University Jakarta,IDN,Universities
170,VID Specialized University,NOR,Universities
171,University of St. Thomas,USA,Universities
172,Comenius University in Bratislava,SVK,Universities
172,University of Nigeria,NGA,Universities
173,Australian National University,AUS,Universities
174,Dartmouth College *,USA,Universities
175,Universita degli Studi di Roma La Sapienza,ITA,Universities
176,University of Belgrade,SRB,Universities
176,Josip Juraj Strossmayer University of Osijek,HRV,Universities
177,Universidad Panamericana *,MEX,Universities
177,University of Eastern Finland,FIN,Universities
178,Loyola Marymount University,USA,Universities
179,Universitat Leipzig *,DEU,Universities
180,Flinders University,AUS,Universities
180,Universite du Quebec en Montreal,CAN,Universities
181,Abo Academy University,FIN,Universities
182,Universitat Hamburg *,DEU,Universities
182,Aix-Marseille Universite *,FRA,Universities
183,University of Gdansk,POL,Universities
184,University of Notre Dame Australia,AUS,Universities
185,National Academy of Sciences of Ukraine *,UKR,Government
186,Pontificia Universidade Catolica de Sao Paulo,BRA,Universities
187,Amur State University,RUS,Universities
188,Rheinische Friedrich-Wilhelms-Universitat Bonn *,DEU,Universities
189,"Universite Pantheon Sorbonne, Paris1 *",FRA,Universities
190,Adam Mickiewicz University,POL,Universities
191,Johannes Gutenberg-Universitat Mainz *,DEU,Universities
192,University of Macau,MAC,Universities
193,Opole University,POL,Universities
194,Islamic Science University of Malaysia,MYS,Universities
195,University of Lodz,POL,Universities
196,University of Management and Technology,PAK,Universities
197,Carl von Ossietzky Universitat Oldenburg,DEU,Universities
