Global Rank,Institution,Country,Sector
1,Veterans Affairs Medical Centers *,USA,Health
2,Harvard University *,USA,Universities
3,Kings College London,GBR,Universities
4,Harvard Medical School,USA,Universities
5,National Institutes of Health,USA,Health
6,Columbia University *,USA,Universities
6,U.S. Department of Health & Human Services *,USA,Health
7,Yale University *,USA,Universities
8,University College London *,GBR,Universities
9,Massachusetts General Hospital,USA,Health
10,University of Toronto,CAN,Universities
11,Yale University Health & Medicine,USA,Health
12,Johns Hopkins University *,USA,Universities
13,University of Pennsylvania *,USA,Universities
14,Columbia University Irving Medical Center,USA,Health
15,Institut National de la Sante et de la Recherche Medicale *,FRA,Health
16,Stanford University *,USA,Universities
17,"University of California, San Diego *",USA,Universities
18,University of Melbourne *,AUS,Universities
19,"University of California, San Francisco *",USA,Universities
20,Instituto de Salud Carlos III *,ESP,Health
21,Vrije Universiteit Amsterdam *,NLD,Universities
22,"University of California, Los Angeles *",USA,Universities
23,Boston University *,USA,Universities
24,"University of Michigan, Ann Arbor *",USA,Universities
25,University of Oxford,GBR,Universities
26,University of Washington *,USA,Universities
27,University of New South Wales,AUS,Universities
28,Chinese Academy of Sciences *,CHN,Government
29,Centre for Addiction and Mental Health,CAN,Health
30,"University of North Carolina, Chapel Hill *",USA,Universities
31,University of Pittsburgh *,USA,Universities
32,Medical Research Council,GBR,Health
33,Karolinska Institute,SWE,Universities
34,Mount Sinai Health System *,USA,Health
35,Johns Hopkins Medicine,USA,Health
36,Mayo Clinic *,USA,Health
37,New York University *,USA,Universities
38,University of Cambridge *,GBR,Universities
39,University of Sydney,AUS,Universities
40,Duke University *,USA,Universities
41,South London and Maudsley NHS Foundation Trust,GBR,Health
41,University of Pennsylvania Health System,USA,Health
42,Emory University *,USA,Universities
43,New York State Psychiatric Institute,USA,Health
44,VU University Medical Center,NLD,Health
45,Icahn School of Medicine at Mount Sinai,USA,Universities
46,Centre National de la Recherche Scientifique *,FRA,Government
47,Biogen Idec *,MUL,Companies
48,Universitat de Barcelona *,ESP,Universities
49,Jahangirnagar University,BGD,Universities
50,The University of British Columbia,CAN,Universities
50,Washington University in Saint Louis *,USA,Universities
51,Brown University,USA,Universities
52,Centro de Investigacion Biomedica en Red de Salud Mental,ESP,Health
53,Assistance Publique Hopitaux de Paris *,FRA,Health
54,Universita degli Studi di Camerino,ITA,Universities
55,University of Groningen *,NLD,Universities
56,National Institute on Alcohol Abuse and Alcoholism,USA,Health
57,University of Southern California *,USA,Universities
58,Utrecht University *,NLD,Universities
59,Massachusetts Institute of Technology *,USA,Universities
60,McGill University,CAN,Universities
61,Samsung Corp *,MUL,Companies
62,"Northwestern University, Evanston *",USA,Universities
63,The University of Queensland *,AUS,Universities
64,Stanford Medicine,USA,Health
65,Woodruff Health Sciences Center,USA,Health
66,University of Amsterdam *,NLD,Universities
67,Boston University Medical Campus ,USA,Health
68,Charite - Universitatsmedizin Berlin *,DEU,Health
69,McLean Hospital,USA,Health
70,The University of Manchester,GBR,Universities
71,NYU Langone Medical Center,USA,Health
72,Imperial College London,GBR,Universities
73,Oxford University Hospitals NHS Trust,GBR,Health
74,Duke Medicine,USA,Health
75,UCLA Health System,USA,Health
76,University of Gothenburg,SWE,Universities
77,University of Calgary,CAN,Universities
78,Scripps Research Institute,USA,Health
79,Brigham and Women's Hospital,USA,Health
80,Universitat Heidelberg,DEU,Universities
81,Max Planck Gesellschaft *,DEU,Government
82,"Eli Lilly and Company, United States",USA,Companies
83,Erasmus University Rotterdam *,NLD,Universities
84,The University of Edinburgh *,GBR,Universities
85,Catholic University of Leuven,BEL,Universities
86,"World Health Organization, Switzerland",CHE,Health
86,Indiana University-Purdue University Indianapolis,USA,Universities
87,Ecole Polytechnique Federale de Lausanne,CHE,Universities
88,"University of Minnesota, Twin Cities *",USA,Universities
89,World Health Organization *,MUL,Health
90,Jawaharlal Institute of Postgraduate Medical Education and Research,IND,Universities
91,National Institute of Mental Health,USA,Health
92,Helmholtz Gemeinschaft *,DEU,Government
93,University Medical Center Groningen,NLD,Health
94,Erasmus Medical Center,NLD,Health
95,Vanderbilt University *,USA,Universities
96,University of Oslo,NOR,Universities
97,University of Copenhagen,DNK,Universities
98,Eli Lilly *,MUL,Companies
99,Consejo Superior de Investigaciones Cientificas *,ESP,Government
100,"University of California, Davis *",USA,Universities
101,The Nottingham Trent University,GBR,Universities
101,Cleveland Clinic *,USA,Health
102,Zentralinstitut fur Seelische Gesundheit,DEU,Government
103,"Monash University, Melbourne *",AUS,Universities
104,Pennsylvania State University *,USA,Universities
105,Washington University Medical Center ,USA,Health
106,Cornell University *,USA,Universities
107,IBM United States,USA,Companies
108,Universite de Paris *,FRA,Universities
109,"University of Texas, Austin",USA,Universities
110,The North Shore-LIJ Health System *,USA,Health
111,"Pfizer Inc, United States",USA,Companies
111,University of Miami *,USA,Universities
112,National Institute on Drug Abuse,USA,Health
113,University of Texas Southwestern Medical Center ,USA,Universities
114,Shanghai Jiao Tong University *,CHN,Universities
115,"University of Wisconsin, Madison *",USA,Universities
116,Universitat Zurich,CHE,Universities
117,Aarhus University *,DNK,Universities
118,Tel Aviv University,ISR,Universities
119,Institut d'Investigacions Biomediques August Pi i Sunyer,ESP,Health
120,Howard Hughes Medical Institute *,USA,Health
121,"University of California, Irvine *",USA,Universities
122,Cardiff University,GBR,Universities
123,University of Florida *,USA,Universities
123,University Hospitals Birmingham NHS Foundation Trust,GBR,Health
124,The University of Adelaide,AUS,Universities
125,St George Hospital ,AUS,Health
126,University Medical Center Utrecht,NLD,Health
127,Virginia Commonwealth University *,USA,Universities
128,"University of Maryland, Baltimore",USA,Universities
129,Universita degli Studi di Roma La Sapienza,ITA,Universities
130,"University of Alabama, Birmingham *",USA,Universities
131,"University of California, Berkeley *",USA,Universities
132,Deakin University *,AUS,Universities
133,"Ohio State University, Columbus *",USA,Universities
134,"Hoffmann-La Roche Ltd, Switzerland",CHE,Companies
135,Hospital Clinic i Provincial de Barcelona,ESP,Health
136,University of Pittsburgh Health Sciences,USA,Universities
136,Johnson & Johnson *,MUL,Companies
137,Centers for Disease Control and Prevention,USA,Health
138,Peking University *,CHN,Universities
138,Central South University *,CHN,Universities
139,Pfizer *,MUL,Companies
140,Chiba University *,JPN,Universities
141,Weizmann Institute of Science,ISR,Universities
142,University Health Network *,CAN,Health
143,Universita degli Studi di Padova,ITA,Universities
144,Universidade de Sao Paulo *,BRA,Universities
145,University of Kentucky *,USA,Universities
146,"Rutgers, The State University of New Jersey",USA,Universities
146,Leiden University *,NLD,Universities
147,Universitat Hamburg *,DEU,Universities
148,"University of Illinois, Chicago *",USA,Universities
149,Tehran University of Medical Sciences *,IRN,Universities
150,Novartis *,MUL,Companies
150,Sorbonne Universite *,FRA,Universities
150,Northwestern Medicine,USA,Health
150,National Institute on Aging,USA,Health
151,UC San Diego Health System,USA,Health
152,King Georges Medical University,IND,Universities
153,Baylor College of Medicine,USA,Universities
154,Copenhagen University Hospital,DNK,Health
155,University of Bristol,GBR,Universities
156,Medical University of South Carolina *,USA,Universities
157,University of Cincinnati *,USA,Universities
158,Technische Universitat Dresden,DEU,Universities
159,University of Virginia *,USA,Universities
160,Takeda Pharmaceuticals International Inc *,MUL,Companies
161,Capital University of Medical Sciences,CHN,Universities
162,University of Otago,NZL,Universities
163,Radboud University Nijmegen Medical Centre,NLD,Health
164,University of Miami Health System,USA,Health
165,Laureate Institute for Brain Research,USA,Health
166,University of Southern California Health Sciences Campus,USA,Health
167,F Hoffmann-La Roche *,MUL,Companies
167,Broad Institute of MIT and Harvard,USA,Health
168,University of New Mexico *,USA,Universities
169,University of Chicago *,USA,Universities
170,"Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas, Madrid",ESP,Health
171,Janssen Biotech Inc,USA,Companies
171,Universitatsklinikum Hamburg Eppendorf,DEU,Health
172,Janssen,MUL,Companies
173,CareGroup Healthcare System *,USA,Health
174,Huazhong University of Science and Technology *,CHN,Universities
175,Florey Neuroscience Institutes,AUS,Health
176,Maastricht University,NLD,Universities
177,Oslo University Hospital,NOR,Health
178,Beth Israel Deaconess Medical Center,USA,Health
179,Friedrich-Alexander-Universitat Erlangen-Nurnberg *,DEU,Universities
180,First Affiliated Hospital of Soochow University,CHN,Health
180,VA Palo Alto Health Care System,USA,Health
181,Universite de Montreal,CAN,Universities
182,University of Ottawa,CAN,Universities
183,City University of New York *,USA,Universities
183,Orygen Youth Health,AUS,Health
183,"University of Connecticut, Storrs *",USA,Universities
184,University of Bergen,NOR,Universities
184,Queen's University,CAN,Universities
184,"University of Colorado, Denver *",USA,Universities
185,Medizinische Universitat Innsbruck *,AUT,Universities
186,Douglas Mental Health University Institute,CAN,Government
187,Zhejiang University *,CHN,Universities
188,Centre de Recherche de l'Institut du Cerveau et de la Moelle Epiniere,FRA,Government
189,Philadelphia VA Medical Center,USA,Health
190,University of Utah *,USA,Universities
191,Universitat Autonoma de Barcelona *,ESP,Universities
191,University of Texas Health Science Center at San Antonio ,USA,Universities
192,Ludwig-Maximilians Universitat Munchen *,DEU,Universities
193,"Newcastle University, Newcastle upon Tyne",GBR,Universities
194,Beijing Institute of Technology,CHN,Universities
195,University of Exeter,GBR,Universities
196,Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas,ESP,Health
196,University of Kansas *,USA,Universities
197,Ministry of Education of the People's Republic of China,CHN,Government
198,McMaster University,CAN,Universities
198,University of Iowa *,USA,Universities
199,UC Davis Health System,USA,Health
200,University of South Florida System *,USA,Universities
201,University of Georgia,USA,Universities
202,Universitat Ulm *,DEU,Universities
203,Medizinische Universitat Wien,AUT,Universities
204,Cincinnati Children's Hospital Medical Center,USA,Health
205,University of Nottingham *,GBR,Universities
206,Dartmouth College *,USA,Universities
207,IBM Research *,MUL,Companies
208,Universitat Leipzig *,DEU,Universities
209,Wuhan Tongji Hospital,CHN,Health
210,The University of Western Australia,AUS,Universities
211,South China University of Technology,CHN,Universities
211,Houston Methodist,USA,Health
211,Montefiore Medical Center *,USA,Health
212,Universita degli Studi di Foggia,ITA,Universities
212,Temple University *,USA,Universities
213,Istituto Italiano di Tecnologia,ITA,Non-Profit
213,Florida State University *,USA,Universities
213,Eberhard-Karls-Universitat Tubingen,DEU,Universities
214,Vanderbilt University Medical Center,USA,Health
214,Beijing Institute for Brain Disorders,CHN,Health
215,VA San Diego Healthcare System,USA,Health
216,VA Boston Healthcare System,USA,Health
217,Tsinghua University *,CHN,Universities
218,Universite de Geneve,CHE,Universities
219,University of North Texas Health Science Center,USA,Health
220,Deutsches Zentrum fur Neurodegenerative Erkrankungen,DEU,Government
220,University of South Florida,USA,Universities
220,University of Rochester *,USA,Universities
221,University of Glasgow *,GBR,Universities
222,Nanfang Hospital,CHN,Health
223,Universidade Federal do Rio Grande do Sul,BRA,Universities
224,"State University of New York, Stony Brook *",USA,Universities
225,Children's Hospital of Philadelphia,USA,Health
226,Peking University Health Science Center,CHN,Universities
226,"University of Texas, Health Science Center at Houston",USA,Universities
227,Black Dog Institute,AUS,Health
228,Rheinische Friedrich-Wilhelms-Universitat Bonn *,DEU,Universities
229,Universita degli Studi di Pisa,ITA,Universities
230,Azienda Ospedaliera di Padova,ITA,Health
231,Sichuan University *,CHN,Universities
232,University of Social Welfare and Rehabilitation Sciences,IRN,Universities
233,SRI International,USA,Non-Profit
234,Universidade Federal do Rio de Janeiro,BRA,Universities
235,University of Arizona *,USA,Universities
235,Oregon Health & Science University *,USA,Universities
236,"State University of New York, Buffalo",USA,Universities
237,Korea University *,KOR,Universities
237,National University of Singapore *,SGP,Universities
238,National Institute of Neurological Disorders and Stroke,USA,Health
239,Dalhousie University,CAN,Universities
239,National Institute of Child Health and Human Development,USA,Health
240,"University of Colorado, Anschutz Medical Campus",USA,Universities
241,University of Tokyo *,JPN,Universities
242,Trinity College Dublin *,IRL,Universities
243,University of Arkansas for Medical Sciences,USA,Universities
243,"Centro de Investigacion Biomedica en Red de Salud Mental, Barcelona",ESP,Health
244,Iran University of Medical Sciences *,IRN,Universities
245,Nathan S. Kline Institute for Psychiatric Research,USA,Health
246,Universita degli Studi di Torino,ITA,Universities
247,Universita degli Studi di Milano,ITA,Universities
248,The University of Sheffield,GBR,Universities
249,University of Western Ontario,CAN,Universities
250,Carl von Ossietzky Universitat Oldenburg,DEU,Universities
251,Weill Cornell Medicine,USA,Universities
252,Universitat Bern,CHE,Universities
253,University of Cincinnati Medical Center,USA,Health
253,Texas Children's Hospital ,USA,Health
254,Radboud University Nijmegen,NLD,Universities
255,Academisch Medisch Centrum,NLD,Health
255,Consiglio Nazionale delle Ricerche *,ITA,Government
256,University of Southampton,GBR,Universities
257,University of Michigan Health System,USA,Health
258,Albert Einstein College of Medicine,USA,Universities
258,The University of Hong Kong *,HKG,Universities
258,Imperial College Healthcare NHS Trust,GBR,Health
259,Universidade Federal do Ceara,BRA,Universities
259,Instituto Nacional de Psiquiatria Ramon de la Fuente,MEX,Health
260,Case Western Reserve University,USA,Universities
261,University of Helsinki,FIN,Universities
262,Neuroscience Research Australia,AUS,Health
263,Kurume University *,JPN,Universities
263,Universidad Miguel Hernandez *,ESP,Universities
263,Hofstra University *,USA,Universities
264,Universidade Federal de Sao Paulo *,BRA,Universities
264,Drexel University,USA,Universities
265,Tokushima University *,JPN,Universities
265,University College Cork *,IRL,Universities
266,University of Antwerp,BEL,Universities
267,National Institute of Mental Health and Neuro Sciences,IND,Universities
267,Seoul National University *,KOR,Universities
267,The Chinese University of Hong Kong *,HKG,Universities
267,Universite Montpellier *,FRA,Universities
268,Arizona State University,USA,Universities
269,Lunds University,SWE,Universities
269,Iuliu Hatieganu University of Medicine and Pharmacy Cluj Napoca,ROU,Universities
270,The University of Newcastle,AUS,Universities
271,Institucio Catalana de Recerca i Estudis Avancats,ESP,Government
272,University of Houston,USA,Universities
273,Slovak Academy of Sciences *,SVK,Government
274,Westfalische Wilhelms-Universitat Munster *,DEU,Universities
275,Florida International University,USA,Universities
275,St. Joseph's Healthcare Hamilton,CAN,Health
275,Yale New Haven Health System,USA,Health
276,University of Pittsburgh Medical Center ,USA,Health
277,"Agency for Science, Technology and Research Singapore *",SGP,Government
277,Children's Hospital Boston  *,USA,Health
277,Center for Disease Control and Prevention China,CHN,Health
278,VA Connecticut Healthcare System,USA,Health
279,University of Birmingham,GBR,Universities
279,Allergan plc *,MUL,Companies
279,Jilin University *,CHN,Universities
280,Uppsala University,SWE,Universities
281,Centre Hospitalier Universitaire de Montpellier *,FRA,Health
281,Simon Fraser University,CAN,Universities
282,Hadassah University Medical Center *,ISR,Health
283,Fondazione Santa Lucia IRCCS,ITA,Health
283,Haukeland University Hospital,NOR,Health
284,Xi'an Jiaotong University *,CHN,Universities
285,Flinders University,AUS,Universities
285,Charles University *,CZE,Universities
286,Richard L. Roudebush VA Medical Center,USA,Health
287,Heinrich Heine Universitat Dusseldorf  *,DEU,Universities
287,Universidad Complutense de Madrid *,ESP,Universities
288,Centre Hospitalier Universitaire Vaudois ,CHE,Health
289,Rush University *,USA,Universities
289,San Francisco VA Medical Center,USA,Health
290,Second Xiangya Hospital Affiliated to Central South University,CHN,Health
291,The University of Reading,GBR,Universities
291,"University of Colorado, Boulder *",USA,Universities
291,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,USA,Universities
291,Ralph H. Johnson VA Medical Center ,USA,Health
292,South Eastern Sydney Local Health District *,AUS,Health
292,Michigan State University,USA,Universities
293,Commissariat a l’Energie Atomique et aux Energies Alternatives *,FRA,Government
294,Wayne State University,USA,Universities
295,George Washington University *,USA,Universities
296,Hopitaux Universitaires de Geneve,CHE,Health
296,Georgetown University *,USA,Universities
297,Oxford Health NHS Foundation Trust,GBR,Health
298,Tufts University,USA,Universities
298,Universite de Lille *,FRA,Universities
299,Murdoch Children's Research Institute,AUS,Health
300,Universita degli Studi di Catania,ITA,Universities
300,Hebrew University of Jerusalem,ISR,Universities
300,XuanWu Hospital,CHN,Health
301,Medical University of Bialystok,POL,Universities
301,Universitatsklinikum Erlangen,DEU,Health
301,L'Alma Mater Studiorum - Universita di Bologna,ITA,Universities
301,Aarhus University Hospital,DNK,Health
302,University of Florida Health Science Center,USA,Health
302,University of Vermont,USA,Universities
303,Indiana University-Bloomington,USA,Universities
303,"Takeda Pharmaceuticals International Inc, USA",USA,Companies
303,University of North Carolina Health Care,USA,Health
304,Universidad Autonoma de Madrid *,ESP,Universities
304,Universita degli Studi della Campania Luigi Vanvitelli,ITA,Universities
304,Chinese Academy of Medical Sciences and Peking Union Medical College *,CHN,Universities
304,Catholic University of Korea *,KOR,Universities
305,University of Tulsa,USA,Universities
305,"Kunming Institute of Zoology, Chinese Academy of Sciences",CHN,Government
306,Peking Union Medical College Hospital Beijing,CHN,Health
307,Rush University Medical Center,USA,Health
308,University of Haifa,ISR,Universities
309,Wake Forest University *,USA,Universities
310,Sunnybrook Health Sciences Centre,CAN,Health
310,Technische Universitat Munchen *,DEU,Universities
311,Ghent University,BEL,Universities
311,University of Chinese Academy of Sciences,CHN,Universities
312,University of Warwick,GBR,Universities
312,University Hospital Maastricht,NLD,Health
313,Wake Forest University Baptist Medical Center,USA,Health
314,University of Rochester Medical Center,USA,Health
315,Manchester Academic Health Science Centre,GBR,Health
316,"Kaiser Permanente, Oakland *",USA,Health
317,Leiden University Medical Center,NLD,Health
317,McGill University Health Centre,CAN,Health
317,South Texas Veterans Health Care System,USA,Health
318,University Hospitals Leuven,BEL,Health
319,Universite de Bordeaux *,FRA,Universities
320,Sheba Medical Center,ISR,Health
320,University of Washington Medicine ,USA,Health
321,University of Eastern Finland,FIN,Universities
322,Barwon Health,AUS,Non-Profit
322,University of Illinois at Urbana-Champaign *,USA,Universities
322,University of Electronic Science and Technology of China,CHN,Universities
323,University of Kansas Medical Center,USA,Health
324,Rotman Research Institute,CAN,Health
324,Sun Health  *,USA,Health
324,RAND Corp,USA,Non-Profit
324,Macquarie University *,AUS,Universities
325,"Chang Gung Memorial Hospital, Taipei *",TWN,Health
325,"Soochow University, Suzhou *",CHN,Universities
326,Universita degli Studi di Brescia,ITA,Universities
327,Universitatsspital Basel,CHE,Health
327,Swiss Federal Institute of Technology,CHE,Universities
327,University of Massachusetts Medical School,USA,Universities
327,"Queen Mary, University of London",GBR,Universities
327,Shanghai Institute of Mental Health,CHN,Health
327,Georgia State University,USA,Universities
328,"Weill Cornell Medicine, Qatar",QAT,Universities
328,University of Cape Town,ZAF,Universities
328,National Taiwan University,TWN,Universities
329,Hospital de Clinicas de Porto Alegre,BRA,Health
330,Tilburg University,NLD,Universities
330,Universidad de Chile *,CHL,Universities
330,Hospital for Sick Children,CAN,Health
331,Tongji University *,CHN,Universities
332,Centre Hospitalier Regional Universitaire de Lille *,FRA,Health
332,University of Southern Denmark,DNK,Universities
333,Medizinische Hochschule Hannover,DEU,Universities
334,Albert-Ludwigs-Universitat Freiburg im Breisgau,DEU,Universities
335,Institut de Psychiatrie et Neurosciences de Paris,FRA,Government
335,National Center of Neurology and Psychiatry,JPN,Health
335,Fundacion Jimenez Diaz,ESP,Health
336,Tianjin Normal University,CHN,Universities
337,Niigata University *,JPN,Universities
338,University of Aberdeen,GBR,Universities
339,RIKEN-Institute of Physical and Chemical Research,JPN,Government
339,South Australian Health and Medical Research Institute,AUS,Health
339,Nottingham University Hospitals NHS Trust,GBR,Health
340,Russian Academy of Sciences *,RUS,Government
340,Central Arkansas Veterans Healthcare System,USA,Health
340,University of York,GBR,Universities
340,Universitat Basel,CHE,Universities
341,Universidad de Salamanca *,ESP,Universities
341,University of Alberta,CAN,Universities
342,Austin Health,AUS,Health
343,Sun Yat-sen University Second Hospital,CHN,Health
344,Cambridgeshire and Peterborough Mental Health Partnership NHS Trust,GBR,Government
344,Fudan University *,CHN,Universities
345,"University of California, Irvine Healthcare",USA,Health
345,Universidade Federal do ABC,BRA,Universities
346,Guys & Saint Thomas NHS Foundation Trust,GBR,Health
346,Universita degli Studi di Firenze,ITA,Universities
347,The Rockefeller University *,USA,Universities
347,Harbin Institute of Technology,CHN,Universities
347,Universita Cattolica del Sacro Cuore,ITA,Universities
348,National Institute for Health and Welfare,FIN,Health
349,Royal North Shore Hospital,AUS,Health
349,"Southeast University, Nanjing *",CHN,Universities
350,Taipei Veterans General Hospital,TWN,Health
