Global Rank,Institution,Country,Sector
1,Universidade de Sao Paulo *,BRA,Universities
2,Universidade Estadual Paulista Julio de Mesquita Filho,BRA,Universities
3,Universidade Estadual de Campinas,BRA,Universities
4,Sichuan University *,CHN,Universities
5,"University of Michigan, Ann Arbor *",USA,Universities
6,Universitat Bern,CHE,Universities
7,University of Michigan Health System,USA,Health
8,West China Hospital of Stomatology,CHN,Health
9,The University of Hong Kong *,HKG,Universities
10,Universitat Zurich,CHE,Universities
11,Harvard University *,USA,Universities
12,Seoul National University *,KOR,Universities
13,Kings College London,GBR,Universities
14,Tokyo Medical and Dental University,JPN,Universities
15,University of Washington *,USA,Universities
16,Vrije Universiteit Amsterdam *,NLD,Universities
17,Peking University *,CHN,Universities
18,National Institutes of Health,USA,Health
19,King Saud University *,SAU,Universities
20,New York University *,USA,Universities
21,"University of North Carolina, Chapel Hill *",USA,Universities
22,Yonsei University *,KOR,Universities
23,Shanghai Jiao Tong University *,CHN,Universities
24,Peking University Health Science Center,CHN,Universities
25,Nihon University *,JPN,Universities
26,Chinese Academy of Sciences *,CHN,Government
27,Xi'an University of Architecture and Technology,CHN,Universities
28,University College London *,GBR,Universities
29,Universidad Complutense de Madrid *,ESP,Universities
30,Catholic University of Leuven,BEL,Universities
30,Universita degli Studi di Milano,ITA,Universities
31,University of Florida *,USA,Universities
32,University of Toronto,CAN,Universities
33,Universidade Federal do Rio Grande do Sul,BRA,Universities
34,Universidade Federal de Minas Gerais,BRA,Universities
35,Ministry of Education of the People's Republic of China,CHN,Government
36,University of Gothenburg,SWE,Universities
36,Shanghai Ninth People's Hospital,CHN,Health
37,University of Pennsylvania *,USA,Universities
38,"University of California, San Francisco *",USA,Universities
39,Wuhan University *,CHN,Universities
40,"University of Maryland, Baltimore",USA,Universities
41,"Queen Mary, University of London",GBR,Universities
42,University of Pittsburgh *,USA,Universities
43,Shahid Beheshti University of Medical Sciences and Health Services *,IRN,Universities
44,"Ohio State University, Columbus *",USA,Universities
45,University of Copenhagen,DNK,Universities
46,Malmo University,SWE,Universities
47,Universidade Federal de Pelotas,BRA,Universities
48,University of Melbourne *,AUS,Universities
49,University of Birmingham,GBR,Universities
50,University Hospitals Leuven,BEL,Health
51,"University of California, Los Angeles *",USA,Universities
52,University of Texas Health Science Center at San Antonio ,USA,Universities
53,Saveetha University,IND,Universities
54,Medizinische Universitat Wien,AUT,Universities
55,Cairo University *,EGY,Universities
56,Universidade Federal Fluminense,BRA,Universities
57,University of Iowa *,USA,Universities
58,Columbia University *,USA,Universities
59,"University of Connecticut, Storrs *",USA,Universities
60,Universita degli Studi di Roma La Sapienza,ITA,Universities
61,Charite - Universitatsmedizin Berlin *,DEU,Health
62,Karolinska Institute,SWE,Universities
63,Oregon Health & Science University *,USA,Universities
64,Aarhus University *,DNK,Universities
65,"State University of New York, Buffalo",USA,Universities
66,U.S. Department of Health & Human Services *,USA,Health
66,The University of Adelaide,AUS,Universities
67,The University of Sheffield,GBR,Universities
68,University of Florida Health Science Center,USA,Health
69,Universidad de Granada *,ESP,Universities
70,University of Athens,GRC,Universities
71,Radboud University Nijmegen Medical Centre,NLD,Health
72,University of Connecticut Health Center,USA,Universities
73,Centre National de la Recherche Scientifique *,FRA,Government
74,The University of British Columbia,CAN,Universities
75,"University of Minnesota, Twin Cities *",USA,Universities
75,University of Groningen *,NLD,Universities
76,University of Alberta,CAN,Universities
77,Osaka University *,JPN,Universities
77,Universidade Federal do Rio de Janeiro,BRA,Universities
78,Tufts University,USA,Universities
79,University of Southern California *,USA,Universities
80,"University of Illinois, Chicago *",USA,Universities
80,"University of Alabama, Birmingham *",USA,Universities
81,Universitat de Valencia *,ESP,Universities
82,Universidade Federal de Santa Catarina,BRA,Universities
83,University of Rochester *,USA,Universities
84,Universite de Geneve,CHE,Universities
85,The University of Manchester,GBR,Universities
85,Ludwig-Maximilians Universitat Munchen *,DEU,Universities
85,Guys & Saint Thomas NHS Foundation Trust,GBR,Health
86,University Medical Center Groningen,NLD,Health
87,Manipal Global Education Group *,MUL,Companies
88,Tohoku University *,JPN,Universities
89,Tehran University of Medical Sciences *,IRN,Universities
89,University of Otago,NZL,Universities
90,Manipal University,IND,Universities
91,Universitatsklinikum Freiburg,DEU,Health
92,Universitat de Barcelona *,ESP,Universities
93,L'Alma Mater Studiorum - Universita di Bologna,ITA,Universities
93,Sun Yat-Sen University *,CHN,Universities
94,Assistance Publique Hopitaux de Paris *,FRA,Health
95,Chulalongkorn University,THA,Universities
95,"University of Science, Malaysia *",MYS,Universities
96,Universidade Federal do Ceara,BRA,Universities
97,The University of Western Australia,AUS,Universities
98,Universita degli Studi di Napoli Federico II,ITA,Universities
99,The University of Queensland *,AUS,Universities
100,Universidad de Chile *,CHL,Universities
101,University of Indonesia,IDN,Universities
102,Faculdade Sao Leopoldo Mandic,BRA,Universities
103,"University of Colorado, Denver *",USA,Universities
104,Augusta University *,USA,Universities
105,Helsinki University Central Hospital,FIN,Health
106,University of Leeds,GBR,Universities
107,"University of Colorado, Anschutz Medical Campus",USA,Universities
108,National University of Singapore *,SGP,Universities
109,Columbia University Irving Medical Center,USA,Health
110,Trinity College Dublin *,IRL,Universities
111,King Abdulaziz University *,SAU,Universities
112,Universidade Federal de Uberlandia,BRA,Universities
113,Rheinische Friedrich-Wilhelms-Universitat Bonn *,DEU,Universities
114,Universitat Basel,CHE,Universities
115,"Newcastle University, Newcastle upon Tyne",GBR,Universities
116,University of Minnesota Health and Medicine,USA,Universities
117,Case Western Reserve University,USA,Universities
118,University of Sydney,AUS,Universities
119,Indiana University-Purdue University Indianapolis,USA,Universities
120,Cardiff University,GBR,Universities
121,Institut National de la Sante et de la Recherche Medicale *,FRA,Health
121,Ernst-Moritz-Arndt-Universitat Greifswald *,DEU,Universities
122,Tel Aviv University,ISR,Universities
123,Kyung Hee University *,KOR,Universities
124,Copenhagen University Hospital,DNK,Health
125,Nippon Dental University *,JPN,Universities
126,Veterans Affairs Medical Centers *,USA,Health
127,Kyushu University *,JPN,Universities
128,University of Pittsburgh Health Sciences,USA,Universities
129,Stanford University *,USA,Universities
130,University of Zagreb,HRV,Universities
