Global Rank,Institution,Country,Sector
1,Harvard University *,USA,Universities
2,Harvard Medical School,USA,Universities
3,Johns Hopkins University *,USA,Universities
4,Stanford University *,USA,Universities
5,Universidade de Sao Paulo *,BRA,Universities
6,Massachusetts Eye and Ear Infirmary ,USA,Health
7,"University of Michigan, Ann Arbor *",USA,Universities
8,Johns Hopkins Medicine,USA,Health
9,University of Pennsylvania *,USA,Universities
10,Veterans Affairs Medical Centers *,USA,Health
11,Vanderbilt University *,USA,Universities
12,Washington University in Saint Louis *,USA,Universities
13,Shanghai Jiao Tong University *,CHN,Universities
14,Medical University of South Carolina *,USA,Universities
15,"Ohio State University, Columbus *",USA,Universities
16,Mayo Clinic *,USA,Health
17,"University of North Carolina, Chapel Hill *",USA,Universities
18,Assistance Publique Hopitaux de Paris *,FRA,Health
19,Stanford Medicine,USA,Health
20,Samsung Corp *,MUL,Companies
21,University of Pittsburgh *,USA,Universities
22,Vanderbilt University Medical Center,USA,Health
23,Capital University of Medical Sciences,CHN,Universities
24,University of Washington *,USA,Universities
24,Cornell University *,USA,Universities
25,National Institutes of Health,USA,Health
26,University of Michigan Health System,USA,Health
27,University of Toronto,CAN,Universities
28,"University of California, Los Angeles *",USA,Universities
29,"University of California, San Francisco *",USA,Universities
30,Washington University Medical Center ,USA,Health
31,University of Utah *,USA,Universities
32,New York University *,USA,Universities
33,University of Illinois at Urbana-Champaign *,USA,Universities
34,Cleveland Clinic *,USA,Health
35,University of Groningen *,NLD,Universities
36,Emory University *,USA,Universities
37,Hopital Foch,FRA,Health
38,Friedrich-Alexander-Universitat Erlangen-Nurnberg *,DEU,Universities
39,Universidade Estadual Paulista Julio de Mesquita Filho,BRA,Universities
40,Mount Sinai Health System *,USA,Health
41,"University of California, San Diego *",USA,Universities
42,University of Texas M.D. Anderson Cancer Center ,USA,Health
43,University of Pennsylvania Health System,USA,Health
44,University Medical Center Groningen,NLD,Health
45,Helsinki University Central Hospital,FIN,Health
46,University of Iowa *,USA,Universities
47,Oregon Health & Science University *,USA,Universities
48,Guys & Saint Thomas NHS Foundation Trust,GBR,Health
49,Shanghai Ninth People's Hospital,CHN,Health
50,University of Texas Southwestern Medical Center ,USA,Universities
51,The University of Adelaide,AUS,Universities
52,The University of British Columbia,CAN,Universities
53,Sichuan University *,CHN,Universities
54,University of Pittsburgh Medical Center ,USA,Health
55,Radboud University Nijmegen Medical Centre,NLD,Health
56,Universidade Estadual de Campinas,BRA,Universities
57,"Northwestern University, Evanston *",USA,Universities
58,Weill Cornell Medicine,USA,Universities
59,Yonsei University *,KOR,Universities
60,Ohio State University Wexner Medical Center,USA,Health
61,Nanfang Hospital,CHN,Health
62,Boston University *,USA,Universities
63,Case Western Reserve University,USA,Universities
64,University of Melbourne *,AUS,Universities
65,Centre National de la Recherche Scientifique *,FRA,Government
66,Tongji University *,CHN,Universities
67,Medizinische Hochschule Hannover,DEU,Universities
68,University of Alberta,CAN,Universities
69,Seoul National University *,KOR,Universities
70,Universidad de Valparaiso,CHL,Universities
71,University of Amsterdam *,NLD,Universities
