Global Rank,Institution,Country,Sector
1,Chinese Academy of Sciences *,CHN,Government
2,Ministry of Education of the People's Republic of China,CHN,Government
3,U.S. Department of Health & Human Services *,USA,Health
4,National Institutes of Health,USA,Health
5,Centre National de la Recherche Scientifique *,FRA,Government
6,Harvard University *,USA,Universities
7,Institut National de la Sante et de la Recherche Medicale *,FRA,Health
8,China Pharmaceutical University,CHN,Universities
9,Zhejiang University *,CHN,Universities
10,Chinese Academy of Medical Sciences and Peking Union Medical College *,CHN,Universities
11,Johns Hopkins University *,USA,Universities
12,Harvard Medical School,USA,Universities
13,Peking University *,CHN,Universities
14,Shanghai Jiao Tong University *,CHN,Universities
15,Veterans Affairs Medical Centers *,USA,Health
16,"University of Michigan, Ann Arbor *",USA,Universities
17,University of Chinese Academy of Sciences,CHN,Universities
18,Fudan University *,CHN,Universities
19,F Hoffmann-La Roche *,MUL,Companies
20,"University of North Carolina, Chapel Hill *",USA,Universities
21,Sun Yat-Sen University *,CHN,Universities
22,Universidade de Sao Paulo *,BRA,Universities
23,"Wuhan Institute of Virology, Chinese Academy of Sciences",CHN,Government
24,Sichuan University *,CHN,Universities
25,University of Washington *,USA,Universities
26,Massachusetts Institute of Technology *,USA,Universities
27,Helmholtz Gemeinschaft *,DEU,Government
28,Merck *,MUL,Companies
29,AstraZeneca *,MUL,Companies
30,Stanford University *,USA,Universities
31,Instituto de Salud Carlos III *,ESP,Health
32,Consejo Superior de Investigaciones Cientificas *,ESP,Government
33,University of Oxford,GBR,Universities
34,University College London *,GBR,Universities
35,Samsung Corp *,MUL,Companies
36,Consiglio Nazionale delle Ricerche *,ITA,Government
37,"Hoffmann-La Roche Ltd, United States",USA,Companies
38,Shenyang Pharmaceutical University,CHN,Universities
39,Johns Hopkins Medicine,USA,Health
40,University of Pennsylvania *,USA,Universities
41,Howard Hughes Medical Institute *,USA,Health
42,Russian Academy of Sciences *,RUS,Government
43,Pfizer *,MUL,Companies
44,Jilin University *,CHN,Universities
45,Genentech Inc,USA,Companies
46,GlaxoSmithKline *,MUL,Companies
47,"University of California, San Francisco *",USA,Universities
48,University of Toronto,CAN,Universities
49,Yale University *,USA,Universities
50,Argonne National Laboratory,USA,Government
51,"Pfizer Inc, United States",USA,Companies
52,"University of California, San Diego *",USA,Universities
53,Huazhong University of Science and Technology *,CHN,Universities
54,"Merck & Co Inc, United States",USA,Companies
55,US Food and Drug Administration,USA,Government
56,Tabriz University of Medical Sciences,IRN,Universities
56,Shanghai Institutes for Biological Sciences Chinese Academy of Sciences,CHN,Government
57,Council of Scientific and Industrial Research *,IND,Government
58,"Monash University, Melbourne *",AUS,Universities
59,Tsinghua University *,CHN,Universities
60,National Cancer Institute,USA,Health
61,University of Copenhagen,DNK,Universities
62,Shandong University *,CHN,Universities
63,"Moscow Aviation Institute, State University of Aerospace Technologies",RUS,Universities
64,The University of Queensland *,AUS,Universities
65,Columbia University *,USA,Universities
66,Peking University Health Science Center,CHN,Universities
67,Cornell University *,USA,Universities
68,Duke University *,USA,Universities
69,Catholic University of Leuven,BEL,Universities
70,University of Florida *,USA,Universities
71,Central South University *,CHN,Universities
72,Xi'an Jiaotong University *,CHN,Universities
73,King Saud University *,SAU,Universities
74,Assistance Publique Hopitaux de Paris *,FRA,Health
75,Cancer Research UK,GBR,Health
76,National University of Singapore *,SGP,Universities
77,Imperial College London,GBR,Universities
78,University of Pittsburgh *,USA,Universities
79,Dana Farber Cancer Institute ,USA,Health
80,Universita degli Studi di Milano,ITA,Universities
80,Novartis *,MUL,Companies
81,Utrecht University *,NLD,Universities
82,Universite de Paris *,FRA,Universities
83,Seoul National University *,KOR,Universities
84,Tehran University of Medical Sciences *,IRN,Universities
85,Centers for Disease Control and Prevention,USA,Health
86,"University of California, Los Angeles *",USA,Universities
87,Emory University *,USA,Universities
88,Massachusetts General Hospital,USA,Health
89,City of Hope,USA,Health
90,Institute of Cancer Research,GBR,Health
91,Leiden University *,NLD,Universities
92,National Institute of Biomedical Imaging and Bioengineering,USA,Health
93,"University of Wisconsin, Madison *",USA,Universities
94,Mashhad University of Medical Sciences,IRN,Universities
95,Scripps Research Institute,USA,Health
96,IBM United States,USA,Companies
97,Johnson & Johnson *,MUL,Companies
98,Harvard-MIT Division of Health Sciences and Tecnology,USA,Universities
99,Kings College London,GBR,Universities
100,University of Melbourne *,AUS,Universities
100,Universita degli Studi di Napoli Federico II,ITA,Universities
101,German Cancer Consortium,DEU,Government
102,"University of Minnesota, Twin Cities *",USA,Universities
103,"Rutgers, The State University of New Jersey",USA,Universities
104,Instituto Venezolano de Investigaciones Cientificas,VEN,Government
105,The University of British Columbia,CAN,Universities
106,University of Cambridge *,GBR,Universities
107,University of Massachusetts Medical School,USA,Universities
108,Purdue University,USA,Universities
109,"Bristol-Myers Squibb Company, United States",USA,Companies
109,Bristol-Myers Squibb Company *,MUL,Companies
110,University of Texas M.D. Anderson Cancer Center ,USA,Health
111,"Ohio State University, Columbus *",USA,Universities
112,University of Sydney,AUS,Universities
113,"Northwestern University, Evanston *",USA,Universities
113,"University of California, Berkeley *",USA,Universities
114,Saveetha University,IND,Universities
115,Janssen,MUL,Companies
116,Zhengzhou University *,CHN,Universities
116,Jinan University *,CHN,Universities
117,Universita degli Studi di Firenze,ITA,Universities
118,Mayo Clinic *,USA,Health
119,Karolinska Institute,SWE,Universities
120,Barbara Ann Karmanos Cancer Institute,USA,Health
121,University of Pennsylvania Health System,USA,Health
122,Memorial Sloan-Kettering Cancer Center,USA,Health
123,Ghent University,BEL,Universities
124,Broad Institute of MIT and Harvard,USA,Health
124,Vanderbilt University *,USA,Universities
125,"Guangzhou Institute of Biomedicine and Health, Chinese Academy of Sciences",CHN,Government
126,Sorbonne Universite *,FRA,Universities
127,Medical Research Council,GBR,Health
128,Brigham and Women's Hospital,USA,Health
129,Bioinformatics Institute,SGP,Government
130,"Soochow University, Suzhou *",CHN,Universities
131,Universita degli Studi di Roma La Sapienza,ITA,Universities
132,West China Hospital,CHN,Health
133,Washington University in Saint Louis *,USA,Universities
134,Ionis Pharmaceuticals,USA,Companies
135,World Health Organization *,MUL,Health
135,Istituto per l'Endocrinologia e l'Oncologia Gaetano Salvatore,ITA,Government
136,Robert H. Lurie Comprehensive Cancer Center,USA,Health
137,IBM Research *,MUL,Companies
138,Nanjing University *,CHN,Universities
139,University of Michigan Health System,USA,Health
139,"University of California, Davis *",USA,Universities
140,Mount Sinai Health System *,USA,Health
141,Eli Lilly *,MUL,Companies
141,New York University *,USA,Universities
142,Walter and Eliza Hall Institute of Medical Research,AUS,Health
143,Cairo University *,EGY,Universities
144,Flanders Interuniversity Institute for Biotechnology,BEL,Government
145,Yale University Health & Medicine,USA,Health
145,Universidade do Porto *,PRT,Universities
146,Takeda Pharmaceuticals International Inc *,MUL,Companies
147,Wistar Institute,USA,Health
148,"Eli Lilly and Company, United States",USA,Companies
148,"GlaxoSmithKline, United States",USA,Companies
148,Swiss Institute of Bioinformatics,CHE,Non-Profit
149,Max Planck Gesellschaft *,DEU,Government
150,"University of Maryland, Baltimore",USA,Universities
150,National Institute of Allergy and Infectious Diseases,USA,Health
151,Southern Medical University *,CHN,Universities
152,Stanford Medicine,USA,Health
153,Wuhan University *,CHN,Universities
153,"World Health Organization, Switzerland",CHE,Health
