Global Rank,Institution,Country,Sector
1,Harvard University *,USA,Universities
2,Moorfields Eye Hospital NHS Trust,GBR,Health
3,Harvard Medical School,USA,Universities
4,Johns Hopkins University *,USA,Universities
5,Johns Hopkins Medicine,USA,Health
6,"University of California, Los Angeles *",USA,Universities
7,University of Miami *,USA,Universities
8,University of Miami Health System,USA,Health
9,Singapore National Eye Centre *,SGP,Health
10,Singapore Eye Research Institute,SGP,Health
11,National Institutes of Health,USA,Health
12,L. V. Prasad Eye Institute,IND,Health
13,National University of Singapore *,SGP,Universities
14,University College London *,GBR,Universities
15,UCLA Health System,USA,Health
16,Duke University *,USA,Universities
17,Stanford University *,USA,Universities
18,University of Sydney,AUS,Universities
19,Sun Yat-Sen University *,CHN,Universities
19,University of Melbourne *,AUS,Universities
20,Massachusetts Eye and Ear Infirmary ,USA,Health
21,Veterans Affairs Medical Centers *,USA,Health
22,University of New South Wales,AUS,Universities
23,"University of California, San Francisco *",USA,Universities
24,"University of Illinois, Chicago *",USA,Universities
25,U.S. Department of Health & Human Services *,USA,Health
26,Institut National de la Sante et de la Recherche Medicale *,FRA,Health
27,University of Southern California *,USA,Universities
28,All India Institute of Medical Sciences,IND,Universities
29,University of Pennsylvania *,USA,Universities
30,Columbia University *,USA,Universities
31,Cleveland Clinic *,USA,Health
32,"University of California, San Diego *",USA,Universities
33,New York University *,USA,Universities
34,Oregon Health & Science University *,USA,Universities
35,"University of Michigan, Ann Arbor *",USA,Universities
36,Capital University of Medical Sciences,CHN,Universities
37,"University of Alabama, Birmingham *",USA,Universities
38,Mayo Clinic *,USA,Health
39,Royal Victorian Eye and Ear Hospital ,AUS,Health
40,Centre National de la Recherche Scientifique *,FRA,Government
41,University of Toronto,CAN,Universities
42,University of Iowa *,USA,Universities
43,University of Utah *,USA,Universities
44,Centre for Eye Research Australia,AUS,Health
45,Columbia University Irving Medical Center,USA,Health
46,University of Washington *,USA,Universities
47,University of Auckland,NZL,Universities
48,Universidade Federal de Sao Paulo *,BRA,Universities
49,Consejo Superior de Investigaciones Cientificas *,ESP,Government
50,National Eye Institute,USA,Health
51,Shanghai Jiao Tong University *,CHN,Universities
52,Samsung Corp *,MUL,Companies
53,Tel Aviv University,ISR,Universities
54,"Northwestern University, Evanston *",USA,Universities
55,United Christian Hospital,HKG,Health
56,NYU Langone Medical Center,USA,Health
57,University of Utah Health Care,USA,Health
58,Doheny Eye Institute,USA,Health
59,Cornell University *,USA,Universities
60,Sorbonne Universite *,FRA,Universities
61,University of Pennsylvania Health System,USA,Health
62,Fudan University *,CHN,Universities
63,University of Southern California Health Sciences Campus,USA,Health
64,Chinese Academy of Sciences *,CHN,Government
65,University of Michigan Health System,USA,Health
66,Tufts University,USA,Universities
67,Assistance Publique Hopitaux de Paris *,FRA,Health
68,Seoul National University *,KOR,Universities
69,University of Oxford,GBR,Universities
70,Stanford Medicine,USA,Health
71,"University of Wisconsin, Madison *",USA,Universities
72,Medizinische Universitat Wien,AUT,Universities
73,Queensland University of Technology,AUS,Universities
74,Duke Medicine,USA,Health
75,Keio University *,JPN,Universities
76,Fondazione IRCCS San Raffaele del Monte Tabor,ITA,Health
77,Thomas Jefferson University *,USA,Universities
78,"University of California, Berkeley *",USA,Universities
79,Mount Sinai Health System *,USA,Health
80,"University of California, Davis *",USA,Universities
81,Tan Tock Seng Hospital,SGP,Health
82,"Ohio State University, Columbus *",USA,Universities
83,Rheinische Friedrich-Wilhelms-Universitat Bonn *,DEU,Universities
84,Indiana University-Bloomington,USA,Universities
85,Universita Vita-Salute San Raffaele,ITA,Universities
86,Queen's University Belfast,GBR,Universities
87,Baylor College of Medicine,USA,Universities
88,Tehran University of Medical Sciences *,IRN,Universities
89,The Chinese University of Hong Kong *,HKG,Universities
90,Zhejiang University *,CHN,Universities
91,University of Pittsburgh *,USA,Universities
92,University of Iowa Health Care,USA,Health
93,Northwestern Medicine,USA,Health
94,Emory University *,USA,Universities
95,Allergan plc *,MUL,Companies
96,Eberhard-Karls-Universitat Tubingen,DEU,Universities
97,Copenhagen University Hospital,DNK,Health
98,Weill Cornell Medicine,USA,Universities
99,Aston University,GBR,Universities
100,Washington University in Saint Louis *,USA,Universities
101,Brigham and Women's Hospital,USA,Health
102,University of Waterloo,CAN,Universities
103,University of Copenhagen,DNK,Universities
104,Central South University *,CHN,Universities
105,Tianjin Medical University *,CHN,Universities
106,Tufts Medical Center,USA,Health
107,Yonsei University *,KOR,Universities
108,Max Planck Gesellschaft *,DEU,Government
109,Shahid Beheshti University of Medical Sciences and Health Services *,IRN,Universities
110,"University of Minnesota, Twin Cities *",USA,Universities
111,Miami VA Healthcare System,USA,Health
112,Case Western Reserve University,USA,Universities
113,Erasmus University Rotterdam *,NLD,Universities
114,Catholic University of Korea *,KOR,Universities
115,Peking University *,CHN,Universities
116,Massachusetts Institute of Technology *,USA,Universities
117,Erasmus Medical Center,NLD,Health
118,Radboud University Nijmegen Medical Centre,NLD,Health
119,Universitat Bern,CHE,Universities
120,Tianjin Eye Hospital,CHN,Health
121,Universidade de Sao Paulo *,BRA,Universities
122,University Hospital of Bern,CHE,Health
123,UC Davis Health System,USA,Health
124,University of Tokyo *,JPN,Universities
125,Manchester University NHS Foundation Trust,GBR,Health
126,King Saud University *,SAU,Universities
127,University of Houston,USA,Universities
128,University of North Texas Health Science Center,USA,Health
129,University of Washington Medicine ,USA,Health
130,Universitat Heidelberg,DEU,Universities
131,"University of Colorado, Denver *",USA,Universities
132,Universidad Miguel Hernandez *,ESP,Universities
133,Wenzhou Medical University *,CHN,Universities
133,Vanderbilt University *,USA,Universities
134,University of Rochester *,USA,Universities
135,Universidad de Oviedo *,ESP,Universities
136,University Hospitals Bristol NHS Foundation Trust,GBR,Health
137,Novartis *,MUL,Companies
138,The University of Manchester,GBR,Universities
138,"University of California, Irvine *",USA,Universities
139,Boston University *,USA,Universities
140,Memorial Sloan-Kettering Cancer Center,USA,Health
141,Yale University *,USA,Universities
142,University of Florida *,USA,Universities
143,Farabi Hospital,IRN,Health
143,"Hoffmann-La Roche Ltd, Switzerland",CHE,Companies
144,Washington University Medical Center ,USA,Health
145,Tokyo Medical and Dental University,JPN,Universities
146,F Hoffmann-La Roche *,MUL,Companies
147,Yonsei University Health System,KOR,Health
148,New York Eye and Ear Infirmary,USA,Health
149,Universitat Regensburg *,DEU,Universities
150,Chonnam National University,KOR,Universities
151,Universitat zu Koln,DEU,Universities
152,Kyoto University *,JPN,Universities
153,Universidad Complutense de Madrid *,ESP,Universities
154,Instituto de Salud Carlos III *,ESP,Health
155,University of Louisville *,USA,Universities
156,The University of Western Australia,AUS,Universities
157,Institut de la Vision,FRA,Government
157,Ministry of Health,CHN,Health
158,Universite de Bordeaux *,FRA,Universities
158,University of Canberra,AUS,Universities
159,Children's Hospital of Philadelphia,USA,Health
160,Woodruff Health Sciences Center,USA,Health
161,Clalit Health Services *,ISR,Health
162,"Eye, Ear, Nose and Throat Hospital Fudan University",CHN,Health
163,Chinese Academy of Medical Sciences and Peking Union Medical College *,CHN,Universities
164,Ludwig-Maximilians Universitat Munchen *,DEU,Universities
165,South Eastern Sydney Local Health District *,AUS,Health
166,Universita degli Studi di Padova,ITA,Universities
167,University of Liverpool *,GBR,Universities
168,Second Xiangya Hospital Affiliated to Central South University,CHN,Health
169,Huazhong University of Science and Technology *,CHN,Universities
170,Jinan University *,CHN,Universities
171,McGill University,CAN,Universities
172,Universite de Paris *,FRA,Universities
173,Children's Hospital Boston  *,USA,Health
174,Osaka University *,JPN,Universities
175,Universidad de Murcia *,ESP,Universities
176,Shandong Academy of Medical Sciences *,CHN,Health
176,Centre de Recherche Bordeaux Population Health,FRA,Government
177,University of Cambridge *,GBR,Universities
178,Xi'an Jiaotong University *,CHN,Universities
179,Universitat Basel,CHE,Universities
180,Boston University Medical Campus ,USA,Health
181,Universita degli Studi di Milano,ITA,Universities
182,Westfalische Wilhelms-Universitat Munster *,DEU,Universities
183,Peking University Health Science Center,CHN,Universities
184,"Chang Gung Memorial Hospital, Taipei *",TWN,Health
185,Seoul National University Hospital *,KOR,Health
186,Johnson & Johnson *,MUL,Companies
187,"Rutgers, The State University of New Jersey",USA,Universities
187,Oxford University Hospitals NHS Trust,GBR,Health
188,Cairo University *,EGY,Universities
189,King Khaled Eye Specialist Hospital,SAU,Health
190,"University of Colorado, Anschutz Medical Campus",USA,Universities
190,Chonnam National University Hospital,KOR,Health
190,University of Nottingham *,GBR,Universities
190,Icahn School of Medicine at Mount Sinai,USA,Universities
191,University Hospital Maastricht,NLD,Health
192,Leiden University *,NLD,Universities
193,London School of Hygiene and Tropical Medicine,GBR,Universities
194,"Johnson & Johnson, United States",USA,Companies
195,Indiana University-Purdue University Indianapolis,USA,Universities
196,Tel Aviv Sourasky Medical Center,ISR,Health
197,Wuhan Union Hospital,CHN,Health
198,National University Health System *,SGP,Health
199,Seoul National University Bundang Hospital,KOR,Health
199,Leiden University Medical Center,NLD,Health
200,Medizinische Universitat Graz *,AUT,Universities
201,Flinders University,AUS,Universities
202,Massachusetts General Hospital,USA,Health
203,Universidad de Zaragoza *,ESP,Universities
204,Belfast Health and Social Care Trust,GBR,Health
205,The University of Hong Kong *,HKG,Universities
206,Catholic University of Leuven,BEL,Universities
207,University of Helsinki,FIN,Universities
208,Kings College London,GBR,Universities
209,"Centro de Investigacion Biomedica en Red en Bioingenieria, Biomateriales y Nanomedicina",ESP,Health
209,"University of North Carolina, Chapel Hill *",USA,Universities
210,Centro Hospitalar e Universitario de Coimbra,PRT,Health
