Global Rank,Institution,Country,Sector
1,Centre National de la Recherche Scientifique *,FRA,Government
2,Chinese Academy of Sciences *,CHN,Government
3,Harvard University,USA,Universities
4,National Institutes of Health *,USA,Health
5,Google Inc.,USA,Companies
6,Helmholtz Gemeinschaft *,DEU,Government
7,Institut National de la Sante et de la Recherche Medicale *,FRA,Health
8,Stanford University,USA,Universities
9,Massachusetts Institute of Technology,USA,Universities
10,Max Planck Gesellschaft *,DEU,Government
11,"University of Michigan, Ann Arbor",USA,Universities
12,"University of California, Los Angeles",USA,Universities
13,Consejo Superior de Investigaciones Cientificas *,ESP,Government
14,Johns Hopkins University,USA,Universities
15,Veterans Affairs Medical Centers,USA,Health
16,University of Oxford,GBR,Universities
17,University of Toronto,CAN,Universities
18,"University of California, San Diego",USA,Universities
19,University of Washington,USA,Universities
20,Howard Hughes Medical Institute,USA,Health
21,University of Pennsylvania,USA,Universities
22,University of Tokyo,JPN,Universities
23,Imperial College London,GBR,Universities
24,"University of California, San Francisco",USA,Universities
25,University of Cambridge,GBR,Universities
26,University College London,GBR,Universities
27,"University of California, Berkeley",USA,Universities
28,American Cancer Society,USA,Health
29,Russian Academy of Sciences *,RUS,Government
30,Massachusetts General Hospital,USA,Health
31,Columbia University,USA,Universities
32,Tsinghua University,CHN,Universities
33,Cornell University,USA,Universities
34,Duke University,USA,Universities
35,National University of Singapore,SGP,Universities
36,Assistance Publique Hopitaux de Paris *,FRA,Health
37,"University of Wisconsin, Madison",USA,Universities
38,Brigham and Women's Hospital,USA,Health
39,Yale University,USA,Universities
40,Peking University,CHN,Universities
41,Consiglio Nazionale delle Ricerche *,ITA,Government
42,"University of Minnesota, Twin Cities",USA,Universities
43,Catholic University of Leuven,BEL,Universities
44,"Universite Pierre et Marie Curie, Paris 6",FRA,Universities
45,Mayo Clinic,USA,Health
46,Kyoto University,JPN,Universities
47,Zhejiang University,CHN,Universities
48,The University of British Columbia,CAN,Universities
49,National Cancer Institute,USA,Health
50,University of Illinois at Urbana-Champaign,USA,Universities
51,Swiss Federal Institute of Technology,CHE,Universities
52,University of Pittsburgh,USA,Universities
53,"Northwestern University, Evanston",USA,Universities
54,"University of North Carolina, Chapel Hill",USA,Universities
55,Utrecht University,NLD,Universities
56,University of Florida,USA,Universities
57,"Ohio State University, Columbus",USA,Universities
58,"University of California, Davis",USA,Universities
59,Whitehead Institute for Biomedical Research,USA,Health
60,Broad Institute of MIT and Harvard,USA,Health
61,Technische Universitat Munchen,DEU,Universities
62,Washington University in Saint Louis,USA,Universities
63,University of Texas M.D. Anderson Cancer Center ,USA,Health
64,Commissariat a l'Energie Atomique *,FRA,Government
65,University of Southern California,USA,Universities
66,Seoul National University,KOR,Universities
67,University of Melbourne,AUS,Universities
68,Shanghai Jiao Tong University,CHN,Universities
69,Leibniz Gemeinschaft *,DEU,Government
70,Ludwig-Maximilians Universitat Munchen,DEU,Universities
