Global Rank,Institution,Country,Sector
1,Harvard University *,USA,Universities
2,Harvard Medical School,USA,Universities
3,Johns Hopkins University *,USA,Universities
4,Universidade de Sao Paulo *,BRA,Universities
5,Johns Hopkins Medicine,USA,Health
6,University of Pennsylvania *,USA,Universities
7,Stanford University *,USA,Universities
8,Mayo Clinic *,USA,Health
9,Assistance Publique Hopitaux de Paris *,FRA,Health
10,"Ohio State University, Columbus *",USA,Universities
11,Massachusetts Eye and Ear Infirmary ,USA,Health
12,Shanghai Jiao Tong University *,CHN,Universities
13,Medical University of South Carolina *,USA,Universities
14,Ohio State University Wexner Medical Center,USA,Health
15,"University of Michigan, Ann Arbor *",USA,Universities
16,Sichuan University *,CHN,Universities
17,Vanderbilt University *,USA,Universities
18,University of Pennsylvania Health System,USA,Health
19,University of Toronto,CAN,Universities
20,Veterans Affairs Medical Centers *,USA,Health
21,Massachusetts General Hospital,USA,Health
22,Stanford Medicine,USA,Health
23,Vrije Universiteit Amsterdam *,NLD,Universities
24,Guys & Saint Thomas NHS Foundation Trust,GBR,Health
25,Samsung Corp *,MUL,Companies
26,Nationwide Children's Hospital ,USA,Health
27,University of Amsterdam *,NLD,Universities
28,Washington University in Saint Louis *,USA,Universities
29,Vanderbilt University Medical Center,USA,Health
30,The University of Queensland *,AUS,Universities
31,The University of Hong Kong *,HKG,Universities
32,Capital University of Medical Sciences *,CHN,Universities
33,Shanghai Ninth People's Hospital,CHN,Health
34,"University of North Carolina, Chapel Hill *",USA,Universities
35,All India Institute of Medical Sciences,IND,Universities
36,University of Pittsburgh *,USA,Universities
37,"University of California, San Francisco *",USA,Universities
38,Mount Sinai Health System *,USA,Health
39,Universita degli Studi di Sassari,ITA,Universities
40,Academisch Medisch Centrum,NLD,Health
41,Universidade Estadual de Campinas *,BRA,Universities
42,"Northwestern University, Evanston *",USA,Universities
43,University of Washington *,USA,Universities
44,Emory University *,USA,Universities
45,Hopital Foch,FRA,Health
46,Boston University *,USA,Universities
47,University of Cincinnati *,USA,Universities
48,Seoul National University *,KOR,Universities
49,Washington University Medical Center ,USA,Health
50,Jamia Millia Islamia Central University,IND,Universities
51,New York University *,USA,Universities
52,Peking University *,CHN,Universities
53,Columbia University *,USA,Universities
54,"University of California, San Diego *",USA,Universities
55,Helsinki University Central Hospital,FIN,Health
56,The University of Western Australia,AUS,Universities
57,Universita degli Studi di Roma La Sapienza,ITA,Universities
58,Brigham and Women's Hospital *,USA,Health
59,University of Texas M.D. Anderson Cancer Center ,USA,Health
60,Yale University *,USA,Universities
61,University of Texas Southwestern Medical Center ,USA,Universities
62,Cornell University *,USA,Universities
63,Friedrich-Alexander-Universitat Erlangen-Nurnberg *,DEU,Universities
64,Yale University Health & Medicine,USA,Health
65,University of Mons,BEL,Universities
66,"University of California, Los Angeles *",USA,Universities
67,University of Iowa *,USA,Universities
68,University of Pittsburgh Medical Center  *,USA,Health
69,University of Michigan Health System,USA,Health
70,Tel Aviv University,ISR,Universities
71,Karolinska Institute,SWE,Universities
72,Kings College London,GBR,Universities
73,Anhui Medical University *,CHN,Universities
