Global Rank,Institution,Country,Sector
1,Veterans Affairs Medical Centers *,USA,Health
2,Harvard University *,USA,Universities
3,Harvard Medical School,USA,Universities
4,University College London *,GBR,Universities
5,Johns Hopkins University *,USA,Universities
6,Vrije Universiteit Amsterdam *,NLD,Universities
7,National Institutes of Health,USA,Health
8,Instituto de Salud Carlos III *,ESP,Health
9,U.S. Department of Health & Human Services *,USA,Health
10,Institut National de la Sante et de la Recherche Medicale *,FRA,Health
11,Mayo Clinic *,USA,Health
12,"University of California, San Francisco *",USA,Universities
13,Kings College London,GBR,Universities
14,University of Amsterdam *,NLD,Universities
15,Capital University of Medical Sciences *,CHN,Universities
16,University of Pittsburgh *,USA,Universities
17,Academisch Medisch Centrum,NLD,Health
18,Columbia University *,USA,Universities
19,University of Melbourne *,AUS,Universities
20,University of Toronto,CAN,Universities
21,Johns Hopkins Medicine,USA,Health
22,Russian Academy of Sciences *,RUS,Government
23,"University of Michigan, Ann Arbor *",USA,Universities
24,University of Pennsylvania *,USA,Universities
25,University of Washington *,USA,Universities
26,McGill University *,CAN,Universities
27,Washington University in Saint Louis *,USA,Universities
28,Karolinska Institute,SWE,Universities
29,National Institute on Aging,USA,Health
30,Massachusetts General Hospital,USA,Health
31,Chinese Academy of Sciences *,CHN,Government
32,Brigham and Women's Hospital *,USA,Health
33,Medical Research Council,GBR,Health
34,Columbia University Irving Medical Center,USA,Health
35,"University of California, Los Angeles *",USA,Universities
36,University of Southern California *,USA,Universities
37,University of Oxford *,GBR,Universities
38,Duke University *,USA,Universities
39,World Health Organization *,MUL,Health
40,Centres de Recerca de Catalunya *,ESP,Non-Profit
41,Douglas Mental Health University Institute,CAN,Government
42,Universitatsklinikum Ulm,DEU,Health
43,University of New South Wales *,AUS,Universities
44,Douglas Hospital,CAN,Health
45,University of Sydney *,AUS,Universities
46,Yale University *,USA,Universities
47,Brown University,USA,Universities
48,Chinese Academy of Medical Sciences and Peking Union Medical College *,CHN,Universities
49,Yale University Health & Medicine,USA,Health
50,Centre National de la Recherche Scientifique *,FRA,Government
51,Stanford University *,USA,Universities
52,University of Exeter,GBR,Universities
53,University of Gothenburg,SWE,Universities
54,"University of California, San Diego *",USA,Universities
55,Washington University Medical Center ,USA,Health
56,Assistance Publique Hopitaux de Paris *,FRA,Health
57,Zhejiang University *,CHN,Universities
58,"University of Wisconsin, Madison *",USA,Universities
59,Helmholtz Gemeinschaft *,DEU,Government
60,National University of Singapore *,SGP,Universities
61,Ministry of Education of the People's Republic of China,CHN,Government
62,Erasmus University Rotterdam *,NLD,Universities
63,Cornell University *,USA,Universities
64,Boston University *,USA,Universities
65,Samsung Corp *,MUL,Companies
66,Shanghai Jiao Tong University *,CHN,Universities
67,University of Florida *,USA,Universities
68,Taipei Veterans General Hospital,TWN,Health
69,University of Pennsylvania Health System,USA,Health
70,"Hoffmann-La Roche Ltd, United States",USA,Companies
71,"Newcastle University, Newcastle upon Tyne",GBR,Universities
72,Fudan University *,CHN,Universities
73,"University of North Carolina, Chapel Hill *",USA,Universities
74,The University of Edinburgh *,GBR,Universities
75,University of Groningen *,NLD,Universities
76,Sorbonne Universite *,FRA,Universities
77,Southern Medical University *,CHN,Universities
78,XuanWu Hospital,CHN,Health
79,Erasmus Medical Center,NLD,Health
80,Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas,ESP,Health
81,Peking University *,CHN,Universities
82,"Monash University, Melbourne *",AUS,Universities
83,University of Cambridge *,GBR,Universities
84,The Buck Institute for Research on Aging,USA,Health
85,Xi'an Jiaotong University *,CHN,Universities
86,Duke Medicine,USA,Health
87,Emory University *,USA,Universities
88,Mount Sinai Health System *,USA,Health
89,Massachusetts Institute of Technology *,USA,Universities
90,Boston University Medical Campus ,USA,Health
91,Maastricht University,NLD,Universities
92,University of Pittsburgh Health Sciences,USA,Universities
93,New York University *,USA,Universities
94,Institut Catala de la Salut Barcelona *,ESP,Health
95,Weill Cornell Medicine,USA,Universities
96,Universita degli Studi di Roma La Sapienza,ITA,Universities
97,Leiden University *,NLD,Universities
98,Trinity College Dublin *,IRL,Universities
99,National Center for Geriatrics and Gerontology *,JPN,Health
99,Sahlgrenska University Hospital,SWE,Health
101,Seoul National University *,KOR,Universities
102,University of Aberdeen,GBR,Universities
103,The Chinese University of Hong Kong *,HKG,Universities
104,University of Kansas Medical Center,USA,Health
105,University of Rochester *,USA,Universities
106,The University of Manchester *,GBR,Universities
107,Lomonosov  Moscow State University,RUS,Universities
108,UCLA Health System,USA,Health
109,Rush University *,USA,Universities
110,University of Oklahoma *,USA,Universities
111,L'Alma Mater Studiorum - Universita di Bologna,ITA,Universities
112,University of Kansas *,USA,Universities
113,University of Oklahoma Health Sciences Center,USA,Universities
114,Hungarian Academy of Sciences *,HUN,Government
115,"Centro de Investigacion Biomedica en Red sobre Enfermedades Neurodegenerativas, Madrid",ESP,Health
116,Beth Israel Deaconess Medical Center,USA,Health
117,Universita degli Studi di Napoli Federico II,ITA,Universities
118,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,ITA,Health
119,Karolinska University Hospital,SWE,Health
120,Centre de Recherche de l'Institut du Cerveau et de la Moelle Epiniere,FRA,Government
121,Central South University *,CHN,Universities
122,Universitat de Barcelona *,ESP,Universities
123,The University of British Columbia,CAN,Universities
124,Woodruff Health Sciences Center,USA,Health
125,University of Rochester Medical Center,USA,Health
126,Stanford Medicine,USA,Health
127,Wake Forest University *,USA,Universities
128,National Yang Ming Chiao Tung University,TWN,Universities
129,University Medical Center Groningen,NLD,Health
129,Sichuan University *,CHN,Universities
131,CareGroup Healthcare System *,USA,Health
132,Universitat Ulm *,DEU,Universities
133,Icahn School of Medicine at Mount Sinai,USA,Universities
134,Universita degli Studi di Milano,ITA,Universities
135,Leiden University Medical Center,NLD,Health
136,Cleveland Clinic *,USA,Health
137,Wake Forest University Baptist Medical Center,USA,Health
138,Skane University Hospital,SWE,Health
139,Lunds University,SWE,Universities
140,"Northwestern University, Evanston *",USA,Universities
141,Rush University Medical Center,USA,Health
142,University of Wisconsin Health,USA,Health
143,Peking University Health Science Center,CHN,Universities
144,Istituto Superiore di Sanita,ITA,Health
145,Flanders Interuniversity Institute for Biotechnology *,BEL,Government
146,Indiana University-Bloomington,USA,Universities
147,The University of Hong Kong *,HKG,Universities
148,"University of Minnesota, Twin Cities *",USA,Universities
149,Beijing Institute for Brain Disorders,CHN,Health
150,Novartis *,MUL,Companies
151,Indiana University-Purdue University Indianapolis,USA,Universities
152,Genentech Inc,USA,Companies
153,Catholic University of Leuven,BEL,Universities
154,University Health Network *,CAN,Health
155,Universita Cattolica del Sacro Cuore,ITA,Universities
156,National Health Commission of the People's Republic of China *,CHN,Health
157,The University of Western Australia,AUS,Universities
158,Friedrich-Alexander-Universitat Erlangen-Nurnberg *,DEU,Universities
159,Consejo Nacional de Investigaciones Cientificas y Tecnicas *,ARG,Government
160,Pennsylvania State University *,USA,Universities
161,"University of Maryland, Baltimore",USA,Universities
162,University of Calgary *,CAN,Universities
163,Huazhong University of Science and Technology *,CHN,Universities
164,"University of Alabama, Birmingham *",USA,Universities
165,"Saint Louis University, Saint Louis *",USA,Universities
166,Charite - Universitatsmedizin Berlin *,DEU,Health
167,University of Michigan Health System,USA,Health
168,Universidad Autonoma de Madrid *,ESP,Universities
169,Tulane University *,USA,Universities
170,Peking Union Medical College Hospital Beijing,CHN,Health
171,University of North Texas Health Science Center,USA,Health
172,Universidade de Sao Paulo *,BRA,Universities
173,University of Antwerp,BEL,Universities
174,Centro de Investigacion Biomedica en Red de Fragilidad y Envejecimiento Saludable,ESP,Health
175,Deutsches Zentrum fur Neurodegenerative Erkrankungen,DEU,Government
176,University of Tokyo *,JPN,Universities
177,Eli Lilly *,MUL,Companies
178,Vanderbilt University *,USA,Universities
179,Universitat Autonoma de Barcelona *,ESP,Universities
180,"Ohio State University, Columbus *",USA,Universities
181,Radboud University Nijmegen Medical Centre,NLD,Health
182,University of Miami *,USA,Universities
183,University of Utah *,USA,Universities
184,Semmelweis University,HUN,Universities
185,F Hoffmann-La Roche *,MUL,Companies
186,University of South Florida,USA,Universities
187,Centers for Disease Control and Prevention,USA,Health
188,Jilin University *,CHN,Universities
188,Consiglio Nazionale delle Ricerche *,ITA,Government
190,Dalhousie University *,CAN,Universities
191,"Eli Lilly and Company, United States",USA,Companies
192,"University of Texas, Austin",USA,Universities
193,University Hospital Southampton NHS Foundation Trust,GBR,Health
194,Qingdao University *,CHN,Universities
195,Hopitaux Universitaires de Geneve,CHE,Health
196,University of Helsinki,FIN,Universities
197,University of Miami Health System,USA,Health
198,"University of California, Davis *",USA,Universities
199,Florey Neuroscience Institutes,AUS,Health
200,National Institute for Health and Welfare,FIN,Health
201,NYU Langone Health,USA,Health
202,Royal Melbourne Hospital,AUS,Health
203,Oregon Health & Science University *,USA,Universities
204,Universitat Heidelberg,DEU,Universities
205,"University of California, Irvine *",USA,Universities
206,Institucio Catalana de Recerca i Estudis Avancats,ESP,Government
207,University of Utah Health Care,USA,Health
208,University of Southampton,GBR,Universities
209,University of Southern California Health Sciences Campus,USA,Health
210,University of Western Ontario,CAN,Universities
211,Vanderbilt University Medical Center,USA,Health
212,University of Birmingham,GBR,Universities
213,"National University of Ireland, Galway",IRL,Universities
214,Charles University *,CZE,Universities
215,Centre Hospitalier Universitaire de Toulouse *,FRA,Health
216,McMaster University *,CAN,Universities
217,Broad Institute of MIT and Harvard,USA,Health
218,"University of California, Berkeley *",USA,Universities
219,Tel Aviv University,ISR,Universities
220,Universite de Geneve,CHE,Universities
221,The University of Queensland *,AUS,Universities
222,San Francisco VA Medical Center,USA,Health
223,University of South Florida System *,USA,Universities
224,Fundacio de Recerca Clinic Barcelona-Institut d’Investigacions Biomediques August Pi i Sunyer,ESP,Health
225,University of Chinese Academy of Sciences,CHN,Universities
226,Saint Louis University Care,USA,Health
227,University of Oslo,NOR,Universities
228,University of Nottingham *,GBR,Universities
229,South London and Maudsley NHS Foundation Trust,GBR,Health
230,Universidad Rey Juan Carlos *,ESP,Universities
231,University of Washington Medicine ,USA,Health
232,Kyung Hee University *,KOR,Universities
233,University of Texas Health Science Center at San Antonio ,USA,Universities
234,"World Health Organization, Switzerland",CHE,Health
235,National Heart Lung and Blood Institute,USA,Health
236,Max Planck Gesellschaft *,DEU,Government
237,Utrecht University *,NLD,Universities
238,Universita degli Studi di Firenze,ITA,Universities
239,Montefiore Medical Center *,USA,Health
240,Universitat Hamburg *,DEU,Universities
241,Texas Tech University Health Sciences Center,USA,Universities
242,Sherbrooke University *,CAN,Universities
243,Universitat Zurich,CHE,Universities
244,South Eastern Sydney Local Health District *,AUS,Health
245,Xiangya Hospital Affiliated to Central South University,CHN,Health
246,Universita degli Studi di Padova,ITA,Universities
247,Providence VA Medical Center,USA,Health
248,Seoul National University Bundang Hospital,KOR,Health
249,Universita degli Studi di Brescia,ITA,Universities
250,Cedars-Sinai Medical Center ,USA,Health
251,University of Copenhagen,DNK,Universities
252,Uppsala University,SWE,Universities
253,Tokyo Metropolitan Institute of Gerontology,JPN,Health
254,McGill University Health Centre,CAN,Health
255,Universite du Luxembourg,LUX,Universities
256,Wuhan University *,CHN,Universities
257,Copenhagen University Hospital,DNK,Health
258,"University of Connecticut, Storrs *",USA,Universities
259,Universitatsklinikum Koln,DEU,Health
260,Ruijin Hospital,CHN,Health
261,Hebrew SeniorLife,USA,Health
262,Fondazione IRCCS Istituto Neurologico Carlo Besta,ITA,Health
263,Cardiff University,GBR,Universities
264,Helsinki University Central Hospital,FIN,Health
265,Ghent University,BEL,Universities
266,Austin Health *,AUS,Health
266,University of Bristol *,GBR,Universities
268,Nanfang Hospital,CHN,Health
269,Laval University,CAN,Universities
270,Baylor College of Medicine,USA,Universities
271,"Fondazione IRCCS Ospedale Maggiore Policlinico, Mangiagalli e Regina Elena",ITA,Health
272,Ghent University Hospital,BEL,Health
273,Florida State University *,USA,Universities
274,Universitatsklinikum Hamburg Eppendorf,DEU,Health
275,University of Florida Health Science Center,USA,Health
276,Centre Hospitalier Regional Universitaire de Lille *,FRA,Health
277,Universidade do Minho,PRT,Universities
278,West China Hospital,CHN,Health
279,Universidade do Porto *,PRT,Universities
280,Universidad de Buenos Aires *,ARG,Universities
281,Zhengzhou University *,CHN,Universities
282,University of Kentucky *,USA,Universities
283,The Second Affiliated Hospital of Zhejiang University,CHN,Health
284,Deakin University *,AUS,Universities
285,Macquarie University *,AUS,Universities
286,University of Bergen,NOR,Universities
287,Shandong University *,CHN,Universities
288,University of Cincinnati *,USA,Universities
289,Chongqing Medical University *,CHN,Universities
290,Universidad Complutense de Madrid *,ESP,Universities
291,Arizona State University *,USA,Universities
291,Universite de Montreal,CAN,Universities
293,The University of Adelaide,AUS,Universities
294,Pontificia Universidad Catolica de Chile *,CHL,Universities
295,"University of Maryland, College Park *",USA,Universities
296,Medizinische Universitat Wien,AUT,Universities
297,University of Alberta,CAN,Universities
298,Hospital de la Santa Creu i Sant Pau *,ESP,Health
299,Florida International University,USA,Universities
300,University Hospital Maastricht,NLD,Health
301,Medizinische Universitat Graz *,AUT,Universities
302,Universidad de Chile *,CHL,Universities
302,Hospital Clinic de Barcelona,ESP,Health
304,University of Glasgow *,GBR,Universities
305,University of Connecticut Health Center,USA,Universities
306,Griffith University,AUS,Universities
307,University of Minnesota Health and Medicine,USA,Universities
308,London School of Hygiene and Tropical Medicine,GBR,Universities
309,Universita degli Studi di Palermo,ITA,Universities
310,University of Eastern Finland,FIN,Universities
311,Tan Tock Seng Hospital,SGP,Health
312,Institut Catala de la Salut Metropolitana Nord,ESP,Health
313,Universidad de Antioquia *,COL,Universities
314,University Medical Center Utrecht,NLD,Health
315,Albert Einstein College of Medicine,USA,Universities
316,Leibniz Gemeinschaft *,DEU,Government
316,UC Davis Health System,USA,Health
318,University of East Anglia *,GBR,Universities
319,First Hospital of Jilin University,CHN,Health
320,Instituto de Investigacion Sanitaria de Navarra,ESP,Health
321,Klinikum Ludwig Maximilians Universitat Munchen,DEU,Health
322,Universitat de Valencia *,ESP,Universities
323,Mario Negri Istituto di Ricerche Farmacologiche,ITA,Health
324,National University Health System *,SGP,Health
325,University of Pecs,HUN,Universities
326,"Rutgers, The State University of New Jersey",USA,Universities
327,"Hoffmann-La Roche Ltd, Switzerland",CHE,Companies
328,Pusan National University Hospital,KOR,Health
329,Fred Hutchinson Cancer Research Center *,USA,Health
330,Center for Disease Control and Prevention China,CHN,Health
331,Simon Fraser University,CAN,Universities
332,"University of Colorado, Denver *",USA,Universities
333,Western Health,AUS,Health
334,Hospital Universitari Vall d'Hebron,ESP,Health
335,Case Western Reserve University,USA,Universities
336,Stavanger University Hospital,NOR,Health
337,"Queen Mary, University of London",GBR,Universities
338,Hebrew University of Jerusalem,ISR,Universities
339,Universite Montpellier *,FRA,Universities
340,Hospital Universitario de Getafe,ESP,Health
341,"Texas A&M University, College Station *",USA,Universities
342,University College Cork *,IRL,Universities
343,National Institute of Neurological Disorders and Stroke,USA,Health
344,Vrije Universiteit Brussel,BEL,Universities
345,University of Leeds,GBR,Universities
346,Universita degli Studi di Torino,ITA,Universities
347,Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,MEX,Health
347,Ministry of Health of the Russian Federation,RUS,Health
349,"University of Missouri, Columbia *",USA,Universities
350,Universite de Liege,BEL,Universities
351,Juntendo University *,JPN,Universities
352,University of Chicago *,USA,Universities
353,Tongji University *,CHN,Universities
354,United States Department of Agriculture,USA,Government
355,West Virginia University *,USA,Universities
356,University of Iowa *,USA,Universities
357,University of Tsukuba *,JPN,Universities
358,University Hospitals Leuven,BEL,Health
359,Julius-Maximilians-Universitat Wurzburg *,DEU,Universities
360,"University of Colorado, Anschutz Medical Campus",USA,Universities
361,Michigan State University,USA,Universities
362,Universite de Bordeaux *,FRA,Universities
363,Oslo University Hospital,NOR,Health
364,Sun Yat-Sen University *,CHN,Universities
365,Cliniques Universitaires Saint-Luc,BEL,Health
366,"Universite Paul Sabatier, Toulouse III *",FRA,Universities
367,USF Health,USA,Universities
368,University College London Hospital NHS Trust,GBR,Health
369,Gobierno de Navarra  *,ESP,Government
370,Drexel University,USA,Universities
371,The University of Sheffield,GBR,Universities
372,University of Liverpool *,GBR,Universities
373,University Hospitals Birmingham NHS Foundation Trust,GBR,Health
374,Universitat Pompeu Fabra *,ESP,Universities
375,"University of Illinois, Chicago *",USA,Universities
376,Australian Catholic University,AUS,Universities
377,National University of Malaysia *,MYS,Universities
378,University of Jyvaskyla,FIN,Universities
379,Newcastle upon Tyne Hospitals NHS Foundation Trust,GBR,Health
380,Beijing Tiantan Hospital,CHN,Health
381,Flinders University,AUS,Universities
382,University of Arizona *,USA,Universities
383,St. James's Hospital,IRL,Health
384,Dartmouth College *,USA,Universities
385,National Institute of Mental Health and Neuro Sciences,IND,Universities
386,Hospital Universitario 12 de Octubre *,ESP,Health
387,Heinrich Heine Universitat Dusseldorf  *,DEU,Universities
388,Radboud University Nijmegen,NLD,Universities
389,Universidad de Castilla-La Mancha *,ESP,Universities
390,Manchester University NHS Foundation Trust,GBR,Health
391,Virginia Commonwealth University *,USA,Universities
392,General Hospital of Tianjin Medical University,CHN,Health
393,Dartmouth-Hitchcock Health Care System,USA,Health
394,Universidade Estadual de Campinas *,BRA,Universities
395,University of Oulu,FIN,Universities
396,"Kaiser Permanente, Oakland *",USA,Health
397,University Hospitals Leicester NHS Trust,GBR,Health
398,University of Otago,NZL,Universities
399,Asan Medical Center Seoul *,KOR,Health
400,University of Texas Medical Branch ,USA,Universities
401,Centre d'Epidemiologie et de Recherche en Sante des POPulations de Toulouse,FRA,Government
402,Tianjin Medical University *,CHN,Universities
403,Lawson Health Research Institute,CAN,Health
404,Universidad del Pais Vasco *,ESP,Universities
405,Stockholm University *,SWE,Universities
406,Edith Cowan University,AUS,Universities
407,McLean Hospital,USA,Health
408,Universita degli Studi della Campania Luigi Vanvitelli,ITA,Universities
409,Yonsei University *,KOR,Universities
410,"Prince of Wales Hospital, Australia",AUS,Health
411,Nanjing University *,CHN,Universities
412,University of Waterloo *,CAN,Universities
413,Keio University *,JPN,Universities
414,UC San Diego Health System,USA,Health
415,University of New Mexico *,USA,Universities
416,Northwestern Medicine,USA,Health
417,University of Ottawa,CAN,Universities
418,Parc de Salut Mar de Barcelona *,ESP,Health
419,University of Nevada-Las Vegas,USA,Universities
420,King Saud University *,SAU,Universities
421,University of Surrey,GBR,Universities
422,Ohio State University Wexner Medical Center,USA,Health
423,VA San Diego Healthcare System,USA,Health
424,Aarhus University *,DNK,Universities
425,The Ottawa Hospital  *,CAN,Health
426,Sunnybrook Health Sciences Centre,CAN,Health
427,Wageningen University and Research Centre,NLD,Universities
428,Wayne State University,USA,Universities
429,William S. Middleton Memorial Veterans Hospital,USA,Health
430,Brunel University,GBR,Universities
431,VA Boston Healthcare System,USA,Health
432,University of Illinois at Urbana-Champaign *,USA,Universities
433,Jackson Laboratory,USA,Health
434,London School of Economics and Political Science,GBR,Universities
435,Navarrabiomed-Fundacion Miguel Servet,ESP,Government
436,Imperial College London,GBR,Universities
437,Centro de Investigacion Biomedica en Red de Salud Mental,ESP,Health
438,Universidad de Malaga *,ESP,Universities
438,Azienda Ospedaliero Universitaria di Bologna - Policlinico di Sant'Orsola Malpighi,ITA,Health
440,Curtin University *,AUS,Universities
441,Chung-Ang University *,KOR,Universities
442,Florida Atlantic University,USA,Universities
443,"University of Hawaii, Manoa *",USA,Universities
444,Universidad Publica de Navarra *,ESP,Universities
445,International Institute for Population Sciences,IND,Universities
446,Zhongshan Hospital,CHN,Health
447,Memorial Sloan-Kettering Cancer Center,USA,Health
448,James J. Peters VA Medical Center,USA,Health
449,University of Western Sydney,AUS,Universities
450,University of North Texas,USA,Universities
451,Norwegian Institute of Public Health,NOR,Health
452,Huashan Hospital,CHN,Health
453,Commonwealth Scientific and Industrial Research Organization *,AUS,Government
454,St Vincent's Hospital Melbourne,AUS,Health
455,California Pacific Medical Center,USA,Health
456,Hospital das Clinicas da Faculdade de Medicina da Universidade de Sao Paulo,BRA,Health
457,Ottawa Hospital Research Institute,CAN,Health
457,Pusan National University,KOR,Universities
459,Russian Academy of Medical Sciences,RUS,Health
460,Neuroscience Research Australia,AUS,Health
