Global Rank,Institution,Country,Sector
1,University of Pretoria,ZAF,Universities
2,University of South Africa,ZAF,Universities
3,University of Oxford *,GBR,Universities
4,Baylor University,USA,Universities
5,University of the Free State,ZAF,Universities
6,Harvard University *,USA,Universities
7,Duke University *,USA,Universities
8,University of Cambridge *,GBR,Universities
9,University of Helsinki,FIN,Universities
10,Duke Medicine,USA,Health
11,Centre National de la Recherche Scientifique *,FRA,Government
12,Hebrew University of Jerusalem,ISR,Universities
13,John Paul II Catholic University of Lublin,POL,Universities
14,Catholic University of Leuven,BEL,Universities
15,North-West University,ZAF,Universities
16,University of Notre Dame,USA,Universities
17,University of Toronto,CAN,Universities
18,Bar-Ilan University,ISR,Universities
19,Stellenbosch University,ZAF,Universities
20,University of Warwick,GBR,Universities
21,Deakin University *,AUS,Universities
22,The University of Edinburgh *,GBR,Universities
23,City University of New York *,USA,Universities
24,Yale University *,USA,Universities
25,University of Birmingham,GBR,Universities
26,University of Zagreb,HRV,Universities
27,University of Groningen *,NLD,Universities
28,Brigham Young University,USA,Universities
29,Boston University *,USA,Universities
30,Aarhus University *,DNK,Universities
31,Universidad de Navarra *,ESP,Universities
32,Veterans Affairs Medical Centers *,USA,Health
33,Russian Academy of Sciences *,RUS,Government
34,King Abdulaziz University *,SAU,Universities
35,Vrije Universiteit Amsterdam *,NLD,Universities
36,University College London *,GBR,Universities
37,Emory University *,USA,Universities
38,Radboud University Nijmegen,NLD,Universities
39,Zhejiang University *,CHN,Universities
40,"University of Michigan, Ann Arbor *",USA,Universities
41,Charles University *,CZE,Universities
42,University of Malaya *,MYS,Universities
43,Babes-Bolyai University,ROU,Universities
44,University of Oklahoma *,USA,Universities
45,Universitat Witten-Herdecke,DEU,Universities
46,Tel Aviv University,ISR,Universities
47,University of Pennsylvania *,USA,Universities
48,University of Amsterdam *,NLD,Universities
49,Jagiellonian University,POL,Universities
50,University of St. Andrews,GBR,Universities
51,Universidad Complutense de Madrid *,ESP,Universities
52,University of Oslo,NOR,Universities
53,State University - Higher School of Economics,RUS,Universities
54,Pennsylvania State University *,USA,Universities
55,Saint Petersburg State University,RUS,Universities
56,Purdue University,USA,Universities
57,University of Warsaw,POL,Universities
58,Boston College,USA,Universities
59,Syarif Hidayatullah State Islamic University Jakarta,IDN,Universities
60,Nicolaus Copernicus University,POL,Universities
61,"University of California, Berkeley *",USA,Universities
62,Case Western Reserve University,USA,Universities
63,University of Durham,GBR,Universities
64,Utrecht University *,NLD,Universities
65,Universitat Wien,AUT,Universities
66,"University of Connecticut, Storrs *",USA,Universities
67,Stanford University *,USA,Universities
68,University of Chicago *,USA,Universities
69,University of Southern Denmark,DNK,Universities
70,Georgetown University *,USA,Universities
71,Eberhard-Karls-Universitat Tubingen,DEU,Universities
72,Arizona State University *,USA,Universities
73,Universitat Autonoma de Barcelona *,ESP,Universities
74,Pontificia Universidad Catolica de Chile *,CHL,Universities
75,University of Exeter,GBR,Universities
76,Columbia University *,USA,Universities
77,University of Haifa,ISR,Universities
78,International Islamic University Malaysia,MYS,Universities
79,De La Salle University,PHL,Universities
80,University of Copenhagen,DNK,Universities
81,Universidad Pontificia Comillas,ESP,Universities
82,University of Sydney *,AUS,Universities
83,University of Gothenburg,SWE,Universities
84,Lunds University,SWE,Universities
85,University of Nigeria,NGA,Universities
86,University of Aberdeen,GBR,Universities
87,University of Melbourne *,AUS,Universities
88,"Monash University, Melbourne *",AUS,Universities
89,University of Ljubljana *,SVN,Universities
90,Indiana University-Bloomington,USA,Universities
91,Ariel University *,ISR,Universities
92,Bowling Green State University,USA,Universities
93,University of Glasgow *,GBR,Universities
94,Florida State University *,USA,Universities
95,Masaryk University,CZE,Universities
96,Kings College London,GBR,Universities
97,Universita degli Studi di Padova,ITA,Universities
98,University of Johannesburg,ZAF,Universities
99,Ludwig-Maximilians Universitat Munchen *,DEU,Universities
100,Cornell University *,USA,Universities
101,Nanyang Technological University *,SGP,Universities
102,Universite PSL *,FRA,Universities
103,Constantine the Philosopher University in Nitra,SVK,Universities
104,Uppsala University,SWE,Universities
105,La Trobe University *,AUS,Universities
106,Trinity College Dublin *,IRL,Universities
107,The Catholic University of America,USA,Universities
108,University of Szczecin,POL,Universities
109,Hunan University,CHN,Universities
110,Universitas Islam Negeri Sunan Gunung Djati,IDN,Universities
111,Charles Sturt University *,AUS,Universities
112,Brandeis University,USA,Universities
113,University of Leeds,GBR,Universities
114,McGill University *,CAN,Universities
115,"University of California, Santa Barbara",USA,Universities
116,Princeton University,USA,Universities
117,Lomonosov  Moscow State University,RUS,Universities
118,Fordham University,USA,Universities
119,"University of Texas, Austin",USA,Universities
120,University of Nottingham *,GBR,Universities
121,Cardinal Stefan Wyszynski University in Warsaw,POL,Universities
122,Washington University in Saint Louis *,USA,Universities
123,York St John University,GBR,Universities
124,"Rutgers, The State University of New Jersey",USA,Universities
125,The University of Queensland *,AUS,Universities
126,Ben-Gurion University of the Negev *,ISR,Universities
127,University of Virginia *,USA,Universities
128,Australian Catholic University,AUS,Universities
129,Fudan University *,CHN,Universities
130,National University of Singapore *,SGP,Universities
131,Tilburg University,NLD,Universities
132,"Northwestern University, Evanston *",USA,Universities
133,Consejo Nacional de Investigaciones Cientificas y Tecnicas *,ARG,Government
134,New York University *,USA,Universities
135,Queen's University,CAN,Universities
136,The University of Manchester *,GBR,Universities
137,"University of North Carolina, Chapel Hill *",USA,Universities
138,Humboldt-Universitat zu Berlin *,DEU,Universities
139,"University of Wisconsin, Madison *",USA,Universities
140,Abo Academy University,FIN,Universities
141,Leiden University *,NLD,Universities
142,"Ohio State University, Columbus *",USA,Universities
143,The University of British Columbia,CAN,Universities
144,Universidad de Granada *,ESP,Universities
145,Peoples'Friendship University of Russia,RUS,Universities
146,Cardiff University,GBR,Universities
147,School of Oriental and African Studies,GBR,Universities
148,Universita degli Studi di Torino,ITA,Universities
149,"University of California, Los Angeles *",USA,Universities
150,The Chinese University of Hong Kong *,HKG,Universities
151,Universitat Hamburg *,DEU,Universities
152,Universitat de Barcelona *,ESP,Universities
153,Catholic University of Louvain,BEL,Universities
154,University of Waterloo *,CAN,Universities
155,Adam Mickiewicz University,POL,Universities
156,Comenius University in Bratislava,SVK,Universities
157,Ecole Pratique des Hautes Etudes,FRA,Universities
158,University of Kansas *,USA,Universities
159,Universitat Zurich,CHE,Universities
160,Sorbonne Universite *,FRA,Universities
161,Wheaton College,USA,Universities
162,"Saint Louis University, Saint Louis *",USA,Universities
163,Lancaster University *,GBR,Universities
164,Max Planck Gesellschaft *,DEU,Government
165,Ecole des Hautes Etudes en Sciences Sociales *,FRA,Universities
166,Westfalische Wilhelms-Universitat Munster *,DEU,Universities
167,University of Bristol *,GBR,Universities
168,Gadjah Mada University,IDN,Universities
169,Macquarie University *,AUS,Universities
170,Ruhr-Universitat Bochum *,DEU,Universities
171,Universitat de Valencia *,ESP,Universities
172,The University of Sheffield,GBR,Universities
173,Universidad Nacional Autonoma de Mexico,MEX,Universities
174,Inonu University,TUR,Universities
175,Universitat Heidelberg,DEU,Universities
176,University of Ottawa,CAN,Universities
177,Universitat Leipzig *,DEU,Universities
178,University of Silesia in Katowice,POL,Universities
179,Universita degli Studi Ca Foscari di Venezia,ITA,Universities
180,University of Notre Dame Australia,AUS,Universities
181,"University of Texas, San Antonio",USA,Universities
182,Vanderbilt University *,USA,Universities
183,University of Florida *,USA,Universities
184,Academy of Sciences of the Czech Republic *,CZE,Government
185,University of KwaZulu-Natal *,ZAF,Universities
186,Palacky University *,CZE,Universities
187,Peking University *,CHN,Universities
188,Universidade Catolica Portuguesa,PRT,Universities
189,Universitat Bern *,CHE,Universities
190,Universita degli Studi di Roma La Sapienza,ITA,Universities
191,Freie Universitat Berlin,DEU,Universities
192,University of Alberta,CAN,Universities
193,East China Normal University *,CHN,Universities
194,L'Alma Mater Studiorum - Universita di Bologna,ITA,Universities
195,Universite de Lausanne,CHE,Universities
196,Azusa Pacific University,USA,Universities
197,University of the Western Cape,ZAF,Universities
198,National University of Malaysia *,MYS,Universities
199,University of Auckland,NZL,Universities
200,University of Otago,NZL,Universities
201,Rice University,USA,Universities
202,"University of Minnesota, Twin Cities *",USA,Universities
203,Australian National University,AUS,Universities
204,University of Humanistic Studies,NLD,Universities
205,Villanova University,USA,Universities
206,Marquette University,USA,Universities
207,"University of Science, Malaysia *",MYS,Universities
208,Yonsei University *,KOR,Universities
209,York University,CAN,Universities
210,Hope College,USA,Universities
211,National Academy of Sciences of Ukraine *,UKR,Government
212,University of Eastern Finland,FIN,Universities
213,University of Zululand,ZAF,Universities
214,"University of California, San Diego *",USA,Universities
215,Santa Clara University,USA,Universities
216,Mahidol University *,THA,Universities
217,Aix-Marseille Universite *,FRA,Universities
218,Khon Kaen University,THA,Universities
219,University of Western Sydney,AUS,Universities
220,Universite de Fribourg,CHE,Universities
221,University of Bergen,NOR,Universities
222,Istanbul University *,TUR,Universities
223,Alexandru Ioan Cuza University,ROU,Universities
224,Josip Juraj Strossmayer University of Osijek,HRV,Universities
225,Universitas Muhammadiyah Yogyakarta,IDN,Universities
226,Universitat Erfurt,DEU,Universities
227,Georg-August-Universitat Gottingen,DEU,Universities
228,Pontificia Universidade Catolica do Parana,BRA,Universities
229,Albert-Ludwigs-Universitat Freiburg im Breisgau,DEU,Universities
230,Friedrich-Alexander-Universitat Erlangen-Nurnberg *,DEU,Universities
231,St Marys University College Twickenham,GBR,Universities
232,VID Specialized University,NOR,Universities
233,Wake Forest University *,USA,Universities
234,Ankara University,TUR,Universities
235,Johann Wolfgang Goethe-Universitat Frankfurt am Main *,DEU,Universities
236,"University of Technology, Malaysia",MYS,Universities
237,Islamic Science University of Malaysia,MYS,Universities
237,University of Lodz,POL,Universities
239,University of South Bohemia,CZE,Universities
240,Loyola University of Chicago *,USA,Universities
241,"Universite Pantheon Sorbonne, Paris1 *",FRA,Universities
242,Institute of Philosophy Russian Academy of Sciences,RUS,Government
243,Victoria University of Wellington,NZL,Universities
244,Universidad Nacional de Educacion a Distancia *,ESP,Universities
245,Sakarya University *,TUR,Universities
246,George Mason University,USA,Universities
247,Pontificia Universidad Catolica Argentina Santa Maria de los Buenos Aires,ARG,Universities
248,Universitat Basel *,CHE,Universities
249,University of Malta,MLT,Universities
250,University of Ghana,GHA,Universities
251,Taras Shevchenko National University of Kyiv,UKR,Universities
252,Universite de Paris Cite *,FRA,Universities
253,Universidade de Coimbra *,PRT,Universities
254,University of Tartu,EST,Universities
255,Universidad de Valladolid *,ESP,Universities
256,University of Warmia and Mazury,POL,Universities
257,Rheinische Friedrich-Wilhelms-Universitat Bonn *,DEU,Universities
258,Dartmouth College *,USA,Universities
259,Universidade Federal de Minas Gerais,BRA,Universities
260,Russian State University for the Humanities,RUS,Universities
