Global Rank,Institution,Country,Sector
1,BeiHang University *,CHN,Universities
2,National Aeronautics and Space Administration *,USA,Government
3,Ministry of Education of the People's Republic of China,CHN,Government
4,Northwestern Polytechnical University,CHN,Universities
5,Nanjing University of Aeronautics and Astronautics,CHN,Universities
6,Chinese Academy of Sciences *,CHN,Government
7,Harbin Institute of Technology,CHN,Universities
8,Beijing Institute of Technology,CHN,Universities
9,Tsinghua University *,CHN,Universities
10,Helmholtz Gemeinschaft *,DEU,Government
11,Deutsches Zentrum fur Luft- und Raumfahrt,DEU,Government
12,Shanghai Jiao Tong University *,CHN,Universities
13,China Aerospace Science and Technology Corp *,CHN,Government
14,National University of Defense Technology,CHN,Universities
15,Centre National de la Recherche Scientifique *,FRA,Government
16,"Southeast University, Nanjing *",CHN,Universities
17,Xidian University,CHN,Universities
18,Xi'an Jiaotong University *,CHN,Universities
19,Beijing University of Posts and Telecommunications,CHN,Universities
20,Delft University of Technology,NLD,Universities
21,University of Electronic Science and Technology of China *,CHN,Universities
22,Massachusetts Institute of Technology *,USA,Universities
23,California Institute of Technology *,USA,Universities
24,NASA Langley Research Center,USA,Government
25,Dalian University of Technology *,CHN,Universities
26,Georgia Institute of Technology *,USA,Universities
27,Chongqing University,CHN,Universities
28,Jet Propulsion Laboratory,USA,Government
29,Qatar University,QAT,Universities
30,Samsung Corp *,MUL,Companies
31,Huazhong University of Science and Technology *,CHN,Universities
32,Nanyang Technological University *,SGP,Universities
33,Zhejiang University *,CHN,Universities
34,University of Waterloo *,CAN,Universities
35,Beijing Jiaotong University,CHN,Universities
36,Jeju National University *,KOR,Universities
37,Southwest Jiaotong University,CHN,Universities
38,China Electronics Technology Group Corp No 54 Research Institute,CHN,Non-Profit
39,University of Chinese Academy of Sciences,CHN,Universities
40,Nanjing University of Posts and Telecommunications,CHN,Universities
41,China Academy of Space Technology,CHN,Government
42,NASA Ames Research Center,USA,Government
43,Harbin Engineering University,CHN,Universities
44,Tongji University *,CHN,Universities
45,U.S. Air Force,USA,Government
46,"University of Michigan, Ann Arbor *",USA,Universities
47,Purdue University,USA,Universities
48,Hong Kong Polytechnic University,HKG,Universities
49,State Grid Corporation of China *,CHN,Companies
50,Politecnico di Milano,ITA,Universities
51,Tianjin University *,CHN,Universities
52,European Space Agency *,MUL,Government
53,Cranfield University,GBR,Universities
