Global Rank,Institution,Country,Sector
1,Moorfields Eye Hospital NHS Trust,GBR,Health
2,Harvard University *,USA,Universities
3,Harvard Medical School,USA,Universities
4,Johns Hopkins University *,USA,Universities
5,Singapore National Eye Centre *,SGP,Health
6,University of Miami *,USA,Universities
7,"University of California, Los Angeles *",USA,Universities
8,University of Miami Health System,USA,Health
9,Johns Hopkins Medicine,USA,Health
10,Singapore Eye Research Institute,SGP,Health
11,Sun Yat-Sen University *,CHN,Universities
12,L. V. Prasad Eye Institute,IND,Health
13,National University of Singapore *,SGP,Universities
14,University College London *,GBR,Universities
15,Duke University *,USA,Universities
16,UCLA Health System,USA,Health
17,University of Melbourne *,AUS,Universities
18,All India Institute of Medical Sciences,IND,Universities
19,University of Sydney *,AUS,Universities
20,National Institutes of Health,USA,Health
21,Wills Eye Hospital,USA,Health
22,Stanford University *,USA,Universities
23,University of New South Wales *,AUS,Universities
24,Cleveland Clinic *,USA,Health
25,Shanghai Jiao Tong University *,CHN,Universities
26,Cedars-Sinai Medical Center ,USA,Health
27,Veterans Affairs Medical Centers *,USA,Health
28,U.S. Department of Health & Human Services *,USA,Health
29,Centre for Eye Research Australia,AUS,Health
30,"University of California, San Francisco *",USA,Universities
31,Royal Victorian Eye and Ear Hospital ,AUS,Health
32,Institut National de la Sante et de la Recherche Medicale *,FRA,Health
33,Capital University of Medical Sciences *,CHN,Universities
34,University of Toronto,CAN,Universities
35,Fudan University *,CHN,Universities
36,F Hoffmann-La Roche *,MUL,Companies
37,"University of Michigan, Ann Arbor *",USA,Universities
38,Oregon Health & Science University *,USA,Universities
39,National Eye Institute,USA,Health
40,Doheny Eye Institute,USA,Health
41,"University of California, San Diego *",USA,Universities
42,Columbia University *,USA,Universities
43,University of Southern California *,USA,Universities
44,Genentech Inc,USA,Companies
45,Mayo Clinic *,USA,Health
46,"Hoffmann-La Roche Ltd, United States",USA,Companies
47,Chinese Academy of Sciences *,CHN,Government
48,New York University *,USA,Universities
49,University of Washington *,USA,Universities
50,Duke Medicine,USA,Health
51,Tel Aviv University,ISR,Universities
52,University of Pennsylvania *,USA,Universities
53,"University of Illinois, Chicago *",USA,Universities
54,Assistance Publique Hopitaux de Paris *,FRA,Health
55,"Eye, Ear, Nose and Throat Hospital Fudan University",CHN,Health
56,Columbia University Irving Medical Center,USA,Health
57,Medizinische Universitat Wien,AUT,Universities
58,The Chinese University of Hong Kong *,HKG,Universities
59,Radboud University Nijmegen Medical Centre,NLD,Health
60,"University of Alabama, Birmingham *",USA,Universities
61,Centre National de la Recherche Scientifique *,FRA,Government
62,Centre de Recherche Bordeaux Population Health,FRA,Government
63,Novartis *,MUL,Companies
64,Rheinische Friedrich-Wilhelms-Universitat Bonn *,DEU,Universities
65,Massachusetts Eye and Ear Infirmary ,USA,Health
66,University of Utah *,USA,Universities
67,University of Auckland,NZL,Universities
68,University of Michigan Health System,USA,Health
69,NYU Langone Health,USA,Health
70,Queen's University Belfast,GBR,Universities
71,"University of Wisconsin, Madison *",USA,Universities
72,Universite de Bordeaux *,FRA,Universities
73,Erasmus University Rotterdam *,NLD,Universities
74,Erasmus Medical Center,NLD,Health
75,Mount Sinai Health System *,USA,Health
76,Stanford Medicine,USA,Health
77,University of Utah Health Care,USA,Health
78,Chinese Academy of Medical Sciences and Peking Union Medical College *,CHN,Universities
79,Samsung Corp *,MUL,Companies
80,University of Oxford *,GBR,Universities
81,Seoul National University *,KOR,Universities
82,Eberhard-Karls-Universitat Tubingen,DEU,Universities
83,University of Southern California Health Sciences Campus,USA,Health
84,"Northwestern University, Evanston *",USA,Universities
85,Max Planck Gesellschaft *,DEU,Government
86,University of Pennsylvania Health System,USA,Health
87,Leiden University *,NLD,Universities
88,Sorbonne Universite *,FRA,Universities
89,University of Houston,USA,Universities
90,Ospedale Luigi Sacco,ITA,Health
91,Fondazione IRCCS San Raffaele del Monte Tabor,ITA,Health
92,University of Pittsburgh *,USA,Universities
93,Tianjin Medical University *,CHN,Universities
94,Tufts University,USA,Universities
95,Leiden University Medical Center,NLD,Health
96,Universita degli Studi di Milano,ITA,Universities
97,"Newcastle University, Newcastle upon Tyne",GBR,Universities
98,University of Iowa *,USA,Universities
99,Tufts Medical Center,USA,Health
100,Radboud University Nijmegen,NLD,Universities
101,Universidade Federal de Sao Paulo *,BRA,Universities
102,Peking University *,CHN,Universities
103,University College Dublin,IRL,Universities
104,Universita degli Studi di Messina,ITA,Universities
105,Zhejiang University *,CHN,Universities
106,Copenhagen University Hospital,DNK,Health
107,Universita Vita-Salute San Raffaele,ITA,Universities
108,First People's Hospital Affiliated to Shanghai Jiao Tong University,CHN,Health
109,"University of California, Berkeley *",USA,Universities
110,Central South University *,CHN,Universities
111,Emory University *,USA,Universities
112,Wenzhou Medical University *,CHN,Universities
113,University of Amsterdam *,NLD,Universities
114,"University of Colorado, Denver *",USA,Universities
115,"Ohio State University, Columbus *",USA,Universities
116,Cornell University *,USA,Universities
117,Vrije Universiteit Amsterdam *,NLD,Universities
118,"University of California, Davis *",USA,Universities
119,University of Copenhagen,DNK,Universities
120,Case Western Reserve University,USA,Universities
121,Tianjin Eye Hospital,CHN,Health
121,Queensland University of Technology,AUS,Universities
123,University of North Texas Health Science Center,USA,Health
124,"University of California, Irvine *",USA,Universities
125,"Novartis, Switzerland",CHE,Companies
126,University Hospital Maastricht,NLD,Health
127,Peking University Health Science Center,CHN,Universities
128,Tan Tock Seng Hospital,SGP,Health
129,Shahid Beheshti University of Medical Sciences and Health Services *,IRN,Universities
130,Huazhong University of Science and Technology *,CHN,Universities
131,Medical Research Council,GBR,Health
132,Academisch Medisch Centrum,NLD,Health
133,Instituto Tecnologico y de Estudios Superiores de Monterrey *,MEX,Universities
134,Thomas Jefferson University *,USA,Universities
135,University Hospitals Bristol NHS Foundation Trust,GBR,Health
136,Tehran University of Medical Sciences *,IRN,Universities
137,Postgraduate Institute of Medical Education and Research,IND,Universities
138,The University of Western Australia,AUS,Universities
139,Maastricht University,NLD,Universities
140,South Eastern Sydney Local Health District *,AUS,Health
141,Baylor College of Medicine,USA,Universities
142,Clalit Health Services *,ISR,Health
143,Keio University *,JPN,Universities
144,University of Tokyo *,JPN,Universities
145,Universitat Heidelberg,DEU,Universities
146,Yale University *,USA,Universities
147,Newcastle upon Tyne Hospitals NHS Foundation Trust,GBR,Health
148,University Hospital of Bern,CHE,Health
149,Tokyo Medical and Dental University,JPN,Universities
150,Northwestern Medicine,USA,Health
151,"University of Minnesota, Twin Cities *",USA,Universities
152,"University of Colorado, Anschutz Medical Campus",USA,Universities
