Global Rank,Institution,Country,Sector
1,Chinese Academy of Sciences *,CHN,Government
2,National Aeronautics and Space Administration *,USA,Government
3,Centre National de la Recherche Scientifique *,FRA,Government
4,Max Planck Gesellschaft *,DEU,Government
5,California Institute of Technology *,USA,Universities
6,Istituto Nazionale di Astrofisica *,ITA,Government
7,Harvard University *,USA,Universities
8,NASA Goddard Space Flight Center,USA,Government
9,Smithsonian Institution *,USA,Government
10,Jet Propulsion Laboratory,USA,Government
11,Sorbonne Universite *,FRA,Universities
12,Harvard-Smithsonian Center for Astrophysics,USA,Government
13,"National Astronomical Observatories, Chinese Academy of Science",CHN,Government
14,Helmholtz Gemeinschaft *,DEU,Government
15,Massachusetts Institute of Technology *,USA,Universities
16,Universite PSL *,FRA,Universities
17,University of Chinese Academy of Sciences,CHN,Universities
18,"University of California, Berkeley *",USA,Universities
19,University of Arizona *,USA,Universities
20,University of Cambridge *,GBR,Universities
21,European Southern Observatory *,DEU,Government
22,Johns Hopkins University *,USA,Universities
23,Consejo Superior de Investigaciones Cientificas *,ESP,Government
24,Russian Academy of Sciences *,RUS,Government
25,Max Planck Institut fur Astronomie,DEU,Government
26,Universite de Paris Cite *,FRA,Universities
27,University of Tokyo *,JPN,Universities
28,"Southeast University, Nanjing *",CHN,Universities
29,Observatoire de Paris,FRA,Government
30,Princeton University,USA,Universities
31,Istituto Nazionale di Ricerca Metrologica,ITA,Government
32,"University of Colorado, Boulder *",USA,Universities
33,"University of Michigan, Ann Arbor *",USA,Universities
34,Tsinghua University *,CHN,Universities
35,Stanford University *,USA,Universities
36,NASA Ames Research Center,USA,Government
37,University of Washington *,USA,Universities
38,Leiden University *,NLD,Universities
39,Deutsches Zentrum fur Luft- und Raumfahrt,DEU,Government
40,University of Oxford,GBR,Universities
41,Universidad Nacional Autonoma de Mexico,MEX,Universities
42,Columbia University *,USA,Universities
43,Space Telescope Science Institute,USA,Government
44,Cornell University *,USA,Universities
45,National Astronomical Observatory of Japan *,JPN,Government
46,"University of California, Los Angeles *",USA,Universities
47,European Space Agency *,MUL,Government
48,University of Chicago *,USA,Universities
49,Ludwig-Maximilians Universitat Munchen *,DEU,Universities
50,Instituto de Astrofisica de Canarias *,ESP,Government
51,Commissariat a l'Energie Atomique et aux Energies Alternatives *,FRA,Government
52,Max Planck Institut fur Extraterrestrische Physik,DEU,Government
53,Pennsylvania State University *,USA,Universities
54,Technische Universitat Munchen *,DEU,Universities
55,"University of Texas, Austin",USA,Universities
56,Istituto Nazionale di Fisica Nucleare *,ITA,Government
57,University College London *,GBR,Universities
58,"University of California, Santa Cruz",USA,Universities
59,Ministry of Education of the People's Republic of China,CHN,Government
60,European Space Research and Technology Centre,NLD,Government
61,"Northwestern University, Evanston *",USA,Universities
62,Yale University *,USA,Universities
63,The University of Edinburgh *,GBR,Universities
64,Kenyon College,USA,Universities
65,University of Toronto,CAN,Universities
66,Australian Research Council *,AUS,Government
67,Laboratorio Nacional de Astrofisica *,BRA,Government
68,"Ohio State University, Columbus *",USA,Universities
69,Science and Technology Facilities Council *,GBR,Government
70,"University of California, Irvine *",USA,Universities
71,Observatorio Nacional,BRA,Government
72,Peking University *,CHN,Universities
73,Universite Grenoble-Alpes *,FRA,Universities
74,Purdue University,USA,Universities
75,Australian National University,AUS,Universities
76,Universidad de La Laguna,ESP,Universities
77,Universite de Geneve,CHE,Universities
78,UK Astronomy Technology Centre,GBR,Government
79,Universite Paris-Saclay *,FRA,Universities
80,Swiss Federal Institute of Technology,CHE,Universities
81,Universitat Heidelberg,DEU,Universities
82,National Oceanic and Atmospheric Administration,USA,Government
83,Arizona State University *,USA,Universities
84,Carnegie Institution for Science *,USA,Non-Profit
85,Leibniz Gemeinschaft *,DEU,Government
86,Wuhan University *,CHN,Universities
87,Shanghai Jiao Tong University *,CHN,Universities
88,"University of Wisconsin, Madison *",USA,Universities
89,China University of Petroleum,CHN,Universities
90,Max Planck Institut fur Astrophysik,DEU,Government
91,Institut de Recherche pour le Developpement Paris *,FRA,Government
92,Canadian Institute for Advanced Research,CAN,Non-Profit
93,NASA Marshall Space Flight Center,USA,Government
94,NASA Johnson Space Center,USA,Government
95,Glenn Research Center,USA,Government
96,Instituto Nacional de Pesquisas Espaciais,BRA,Government
97,Zhejiang University *,CHN,Universities
98,Osservatorio Astronomico di Padova,ITA,Government
99,University of Illinois at Urbana-Champaign *,USA,Universities
100,Osservatorio di Astrofisica e Scienza dello Spazio di Bologna ,ITA,Government
101,Commonwealth Scientific and Industrial Research Organization *,AUS,Government
102,Universidad de Chile *,CHL,Universities
103,Aix-Marseille Universite *,FRA,Universities
104,University of Durham,GBR,Universities
