Global Rank,Institution,Country,Sector
1,Chinese Academy of Sciences *,CHN,Government
2,Centre National de la Recherche Scientifique *,FRA,Government
3,Google International LLC,MUL,Companies
4,University of Oxford,GBR,Universities
5,University College London *,GBR,Universities
6,"Google Inc, USA",USA,Companies
7,Alphabet Inc *,MUL,Companies
8,Harvard University *,USA,Universities
9,University of Toronto,CAN,Universities
10,"University of Michigan, Ann Arbor *",USA,Universities
11,University of Cambridge *,GBR,Universities
12,University of Melbourne *,AUS,Universities
13,University of Amsterdam *,NLD,Universities
14,Ministry of Education of the People's Republic of China,CHN,Government
15,Facebook Inc *,MUL,Companies
16,"Facebook Inc, United States",USA,Companies
17,University of Sydney,AUS,Universities
18,Arizona State University *,USA,Universities
19,Pennsylvania State University *,USA,Universities
20,Stanford University *,USA,Universities
21,University of Washington *,USA,Universities
22,"Monash University, Melbourne *",AUS,Universities
23,The University of Queensland *,AUS,Universities
24,Michigan State University,USA,Universities
25,"University of California, Berkeley *",USA,Universities
26,New York University *,USA,Universities
27,Columbia University *,USA,Universities
28,The University of British Columbia,CAN,Universities
29,The University of Edinburgh *,GBR,Universities
30,"University of Texas, Austin",USA,Universities
31,Utrecht University *,NLD,Universities
32,Russian Academy of Sciences *,RUS,Government
33,Tsinghua University *,CHN,Universities
34,"Ohio State University, Columbus *",USA,Universities
35,Microsoft Corp *,MUL,Companies
36,"University of California, Los Angeles *",USA,Universities
37,Kings College London,GBR,Universities
38,University of New South Wales,AUS,Universities
39,National University of Singapore *,SGP,Universities
40,University of Pennsylvania *,USA,Universities
41,The University of Manchester *,GBR,Universities
42,"Microsoft, USA",USA,Companies
43,"University of North Carolina, Chapel Hill *",USA,Universities
44,"University of Wisconsin, Madison *",USA,Universities
45,University of Illinois at Urbana-Champaign *,USA,Universities
46,Johns Hopkins University *,USA,Universities
47,The University of Hong Kong *,HKG,Universities
48,Catholic University of Leuven,BEL,Universities
49,University of Helsinki,FIN,Universities
50,City University of New York *,USA,Universities
51,University of Oslo,NOR,Universities
52,Max Planck Gesellschaft *,DEU,Government
53,"University of Minnesota, Twin Cities *",USA,Universities
54,The University of Sheffield,GBR,Universities
55,London School of Economics and Political Science,GBR,Universities
56,Massachusetts Institute of Technology *,USA,Universities
57,"Rutgers, The State University of New Jersey",USA,Universities
58,Yale University *,USA,Universities
