Global Rank,Institution,Country,Sector
1,Harvard University *,USA,Universities
2,Harvard Medical School,USA,Universities
3,U.S. Department of Health and Human Services *,USA,Government
4,National Institutes of Health,USA,Health
5,Chinese Academy of Sciences *,CHN,Government
6,Institut National de la Sante et de la Recherche Medicale *,FRA,Health
7,Johns Hopkins University *,USA,Universities
8,Veterans Affairs Medical Centers *,USA,Health
9,Ministry of Education of the People's Republic of China,CHN,Government
10,Assistance Publique Hopitaux de Paris *,FRA,Health
11,Mayo Clinic *,USA,Health
12,Centre National de la Recherche Scientifique *,FRA,Government
13,Stanford University *,USA,Universities
14,University of Pennsylvania *,USA,Universities
15,"University of California, San Francisco *",USA,Universities
16,University of Washington *,USA,Universities
17,Massachusetts General Hospital,USA,Health
18,University College London *,GBR,Universities
19,"University of Michigan, Ann Arbor *",USA,Universities
20,University of Toronto,CAN,Universities
21,Brigham and Women's Hospital,USA,Health
22,"University of California, Los Angeles *",USA,Universities
23,Columbia University *,USA,Universities
24,University of Oxford,GBR,Universities
25,Johns Hopkins Medicine,USA,Health
26,Duke University *,USA,Universities
27,Cornell University *,USA,Universities
28,Yale University *,USA,Universities
29,Helmholtz Gemeinschaft *,DEU,Government
30,"University of California, San Diego *",USA,Universities
31,Samsung Corp *,MUL,Companies
32,University of Melbourne *,AUS,Universities
33,Universite de Paris *,FRA,Universities
34,Karolinska Institute,SWE,Universities
35,University of Texas M.D. Anderson Cancer Center ,USA,Health
36,Shanghai Jiao Tong University *,CHN,Universities
37,University of Sydney,AUS,Universities
38,Imperial College London,GBR,Universities
39,"University of North Carolina, Chapel Hill *",USA,Universities
40,Massachusetts Institute of Technology *,USA,Universities
41,American Cancer Society,USA,Health
42,"Northwestern University, Evanston *",USA,Universities
43,Kings College London,GBR,Universities
44,Washington University in Saint Louis *,USA,Universities
45,Memorial Sloan-Kettering Cancer Center,USA,Health
46,University of Pennsylvania Health System,USA,Health
47,Emory University *,USA,Universities
48,University of Pittsburgh *,USA,Universities
49,Instituto de Salud Carlos III *,ESP,Health
49,Zhejiang University *,CHN,Universities
50,Universidade de Sao Paulo *,BRA,Universities
51,New York University *,USA,Universities
52,Mount Sinai Health System *,USA,Health
53,University of Amsterdam *,NLD,Universities
54,Stanford Medicine,USA,Health
55,Peking University *,CHN,Universities
55,Dana Farber Cancer Institute ,USA,Health
56,Yale University Health & Medicine,USA,Health
57,Erasmus University Rotterdam *,NLD,Universities
57,Utrecht University *,NLD,Universities
58,University of Cambridge *,GBR,Universities
59,Vanderbilt University *,USA,Universities
60,"Monash University, Melbourne *",AUS,Universities
61,The University of British Columbia,CAN,Universities
62,Erasmus Medical Center,NLD,Health
63,Sorbonne Universite *,FRA,Universities
64,Medical Research Council,GBR,Health
65,Duke Medicine,USA,Health
66,University of Copenhagen,DNK,Universities
67,Fudan University *,CHN,Universities
68,Columbia University Irving Medical Center,USA,Health
69,The University of Queensland *,AUS,Universities
70,"Ohio State University, Columbus *",USA,Universities
71,Weill Cornell Medical College,USA,Universities
72,Icahn School of Medicine at Mount Sinai,USA,Universities
